 ,Label,Area,Mean,Min,Max
858,D66 RB 3.jpg,456,18.8877,-50.1157,64.5291
859,D66 RB 3.jpg,133,-7.6354,-34.7255,11.2216
860,D66 RB 3.jpg,198,-1.4949,-23.3139,20.8060
861,D66 RB 3.jpg,237,0.9937,-23.7520,23.8060
862,D66 RB 3.jpg,59,8.2010,-17.6393,23.1284
863,D66 RB 3.jpg,152,-39.5435,-70.0140,-8.5774
864,D66 RB 3.jpg,195,-4.9743,-38.9755,16.7129
865,D66 RB 3.jpg,273,-10.2242,-40.8850,13.2820
866,D66 RB 3.jpg,283,-6.2216,-24.7770,17.6711
867,D66 RB 3.jpg,191,-16.3175,-34.9274,4.2440
868,D66 RB 3.jpg,2505,20.3901,-49.2329,83.7248
869,D66 RB 3.jpg,209,13.0332,-38.5294,62.5189
870,D66 RB 3.jpg,1936,14.1346,-53.7242,78.3032
871,D66 RB 3.jpg,141,2.6472,-23.4897,22.6338
872,D66 RB 3.jpg,302,-1.5296,-42.3272,22.1035
873,D66 RB 3.jpg,4539,16.5164,-57.0350,73.5769
874,D66 RB 3.jpg,70,-17.3449,-27.4838,-2.8628
875,D66 RB 3.jpg,177,-1.4113,-28.6846,22.5662
876,D66 RB 3.jpg,70,-9.4656,-21.8194,10.1865
877,D66 RB 3.jpg,132,-25.6071,-44.6141,-6.8139
878,D66 RB 3.jpg,123,-6.2376,-24.3025,14.4189
879,D66 RB 3.jpg,279,-12.0744,-33.2502,7.5339
880,D66 RB 3.jpg,5323,18.8095,-58.9514,81.6111
881,D66 RB 3.jpg,313,-17.2544,-38.5835,3.3709
882,D66 RB 3.jpg,465,21.5525,-53.3932,73.3816
883,D66 RB 3.jpg,178,-34.5928,-69.8606,-15.1419
884,D66 RB 3.jpg,103,-7.1854,-27.5074,6.8183
885,D66 RB 3.jpg,254,-0.5188,-34.6833,27.5734
886,D66 RB 3.jpg,466,-11.2121,-33.6989,7.8071
887,D66 RB 3.jpg,176,-6.7374,-37.8533,11.7738
888,D66 RB 3.jpg,103,-6.8970,-26.7188,8.4227
889,D66 RB 3.jpg,401,-14.2346,-45.8759,7.3270
890,D66 RB 3.jpg,1010,4.3940,-53.0573,63.8581
891,D66 RB 3.jpg,212,-10.6345,-27.3610,19.1815
892,D66 RB 3.jpg,3068,22.1357,-52.3357,74.2860
893,D66 RB 3.jpg,127,-4.5017,-32.5109,13.5894
894,D66 RB 3.jpg,103,-4.1778,-18.3304,12.4274
895,D66 RB 3.jpg,169,-8.7770,-32.1191,9.5248
896,D66 RB 3.jpg,3793,13.7371,-51.9009,70.4885
897,D66 RB 3.jpg,80,-4.2871,-28.3021,10.2834
898,D66 RB 3.jpg,112,-36.3307,-69.7954,1.4130
899,D66 RB 3.jpg,165,20.7860,-31.5266,62.8522
900,D66 RB 3.jpg,2337,16.0729,-57.5341,63.0158
901,D66 RB 3.jpg,85,-14.1781,-32.8042,1.6896
902,D66 RB 3.jpg,24,24.2994,-11.4381,47.7892
903,D66 RB 3.jpg,88,-37.6670,-57.1084,-12.4366
904,D66 RB 3.jpg,202,-11.3225,-35.4890,6.8829
905,D66 RB 3.jpg,121,0.9187,-26.9386,32.2547
906,D66 RB 3.jpg,123,-1.9429,-26.3902,22.5401
907,D66 RB 3.jpg,145,-0.6728,-28.3748,21.1053
908,D66 RB 3.jpg,306,-3.7907,-36.7397,15.0651
909,D66 RB 3.jpg,1886,16.7648,-43.9469,63.5047
910,D66 RB 3.jpg,2577,14.2092,-58.4329,70.6462
911,D66 RB 3.jpg,45,1.2254,-15.8120,14.5721
912,D66 RB 3.jpg,3353,16.2767,-57.4057,65.8960
913,D66 RB 3.jpg,80,-3.1018,-22.0976,10.6164
914,D66 RB 3.jpg,73,5.6691,-13.2786,26.1570
915,D66 RB 3.jpg,634,7.9234,-49.5359,61.3792
916,D66 RB 3.jpg,82,1.4546,-25.1813,22.0040
917,D66 RB 3.jpg,1195,5.8286,-51.9955,58.6014
918,D66 RB 3.jpg,1642,17.6322,-50.3503,79.1711
919,D66 RB 3.jpg,114,-0.8395,-34.7036,21.3840
920,D66 RB 3.jpg,137,-31.6065,-62.5052,-8.4336
921,D66 RB 3.jpg,185,-8.5515,-29.8754,10.3972
922,D66 RB 3.jpg,117,-2.1414,-21.9026,18.0224
923,D66 RB 3.jpg,130,0.4609,-22.5510,16.8712
924,D66 RB 3.jpg,473,-10.5131,-49.6616,8.3337
925,D66 RB 3.jpg,190,-22.3677,-53.1305,6.0115
926,D66 RB 3.jpg,168,-26.9615,-44.7090,-10.7772
927,D66 RB 3.jpg,66,7.4835,-18.8563,24.7754
928,D66 RB 3.jpg,293,-2.7019,-28.3803,17.8443
929,D66 RB 3.jpg,1424,16.1740,-50.1579,81.3503
930,D66 RB 3.jpg,189,-12.0541,-41.2077,12.3903
931,D66 RB 3.jpg,96,4.7002,-12.1277,19.2224
932,D66 RB 3.jpg,175,-8.1689,-28.2126,12.1252
933,D66 RB 3.jpg,165,1.0822,-27.4641,22.8773
934,D66 RB 3.jpg,171,-28.8005,-53.3468,-6.3849
935,D66 RB 3.jpg,138,1.6456,-20.1153,21.5413
936,D66 RB 3.jpg,189,-23.5846,-42.3066,-2.6232
937,D66 RB 3.jpg,96,3.7907,-21.4890,21.5036
938,D66 RB 3.jpg,88,-2.7895,-25.3390,12.1158
939,D66 RB 3.jpg,1919,12.4036,-46.6916,73.1346
940,D66 RB 3.jpg,151,-19.5157,-46.1300,1.5768
941,D66 RB 3.jpg,163,-11.4263,-33.9976,9.2146
942,D66 RB 3.jpg,111,-1.9765,-24.6334,19.0884
943,D66 RB 3.jpg,249,-14.9721,-38.0246,5.7583
944,D66 RB 3.jpg,200,-14.8067,-34.1732,6.6956
945,D66 RB 3.jpg,200,-6.5484,-29.8103,18.4014
946,D66 RB 3.jpg,729,-9.1803,-55.4014,21.7765
947,D66 RB 3.jpg,331,-2.3128,-24.5461,18.9321
948,D66 RB 3.jpg,541,10.2706,-45.1468,66.3114
949,D66 RB 3.jpg,254,-8.8183,-31.9701,16.1739
950,D66 RB 3.jpg,1593,10.4015,-47.4455,69.3374
951,D66 RB 3.jpg,110,6.0647,-15.5282,21.7389
952,D66 RB 3.jpg,282,-2.0100,-33.0476,25.0359
953,D66 RB 3.jpg,113,-44.2651,-75.4042,-21.9558
954,D66 RB 3.jpg,92,-4.0364,-36.7246,15.6820
955,D66 RB 3.jpg,103,-1.9716,-26.9322,30.4608
956,D66 RB 3.jpg,73,-11.9979,-34.2754,9.1228
957,D66 RB 3.jpg,119,-38.3955,-48.0496,-21.2827
958,D66 RB 3.jpg,260,-6.2960,-37.8900,17.7407
959,D66 RB 3.jpg,85,2.2690,-18.0262,18.2947
960,D66 RB 3.jpg,314,4.8144,-47.3542,57.6402
961,D66 RB 4.jpg,58,-30.0306,-47.0639,-9.6318
962,D66 RB 4.jpg,23,-55.5304,-64.9637,-44.1383
963,D66 RB 4.jpg,3456,-4.3232,-67.5681,48.8386
964,D66 RB 4.jpg,110,-31.6965,-67.1439,-2.9685
965,D66 RB 4.jpg,6208,10.8023,-60.4160,60.0690
966,D66 RB 4.jpg,241,-36.0152,-75.9181,-5.5278
967,D66 RB 4.jpg,263,-44.7244,-70.4112,-19.0000
968,D66 RB 4.jpg,3965,19.4466,-57.1298,80.4385
969,D66 RB 4.jpg,285,-39.5599,-69.1617,-13.6031
970,D66 RB 4.jpg,99,-50.1242,-66.4072,-20.6822
971,D66 RB 4.jpg,65,-50.0485,-72.5891,-32.2887
972,D66 RB 4.jpg,23,-56.5364,-65.1782,-39.1488
973,D66 RB 4.jpg,36,-52.8707,-66.5953,-33.3935
974,D66 RB 4.jpg,9859,12.4554,-63.9878,69.8079
975,D66 RB 4.jpg,79,-53.5722,-67.5631,-36.0819
976,D66 RB 4.jpg,40,-62.6305,-78.5531,-35.3601
977,D66 RB 4.jpg,312,-39.8142,-77.1174,-9.3540
978,D66 RB 4.jpg,221,-40.8856,-75.6056,-14.2739
979,D66 RB 4.jpg,81,-51.8521,-73.5620,-16.5439
980,D66 RB 4.jpg,84,-36.1419,-54.8224,-17.5478
981,D66 RB 4.jpg,26,-54.7627,-62.0409,-44.5961
982,D66 RB 4.jpg,215,-39.5355,-72.7743,-13.4897
983,D66 RB 4.jpg,51,-53.5387,-66.5673,-37.2048
984,D66 RB 4.jpg,271,-44.2780,-68.3334,-21.1101
985,D66 RB 4.jpg,1195837,12.6851,-89.7098,98.6857
986,D66 RB 4.jpg,82,-52.5921,-70.3178,-29.4131
987,D66 RB 4.jpg,186,-35.1648,-56.6634,2.9397
988,D66 RB 4.jpg,112,-42.0707,-66.7737,-19.4201
989,D66 RB 4.jpg,20,-66.7798,-80.7081,-43.0297
990,D66 RB 4.jpg,102,-53.0497,-72.8210,-23.5792
991,D66 RB 4.jpg,195,-41.3504,-70.6860,-25.3606
992,D66 RB 4.jpg,398,-37.1775,-74.5303,-6.3820
993,D66 RB 4.jpg,3,-20.1188,-22.9508,-17.6025
994,D66 RB 4.jpg,207,-41.3513,-58.8887,-19.2220
995,D66 RB 4.jpg,371,-39.2484,-73.6877,-8.9307
996,D66 RB 4.jpg,275,-39.9559,-61.4500,-11.4928
997,D66 RB 4.jpg,206,-42.2466,-61.9868,-23.2310
998,D66 RB 4.jpg,310,-39.4605,-65.0210,-13.2540
999,D66 RB 4.jpg,111,-35.2086,-52.3371,-21.2584
1000,D66 RB 4.jpg,114,-27.3417,-51.7116,-4.2212
1001,D66 RB 4.jpg,60,-26.5813,-43.0776,-8.5237
1002,D66 RB 4.jpg,315,-44.0521,-72.2028,-24.4963
1003,D66 RB 4.jpg,18353,7.7653,-62.4872,59.4823
1004,D66 RB 4.jpg,70,-49.7628,-73.5709,-28.4097
1005,D66 RB 4.jpg,83,-48.9464,-82.8338,-21.9019
1006,D66 RB 4.jpg,158,-32.8227,-65.8103,-6.6899
1007,D66 RB 4.jpg,128,-34.0753,-58.1658,-15.9167
1008,D66 RB 4.jpg,161,-34.8770,-70.6236,-9.2637
1009,D66 RB 4.jpg,87,-41.5620,-63.7789,-23.7550
1010,D66 RB 4.jpg,389,-42.2244,-68.5417,-2.4666
1011,D66 RB 4.jpg,154,-34.6455,-62.4817,-12.9296
1012,D66 RB 4.jpg,163,-33.3950,-71.8067,4.4309
1013,D66 RB 4.jpg,106,-40.3843,-73.1067,-8.6549
1014,D66 RB 4.jpg,88,-46.9987,-62.5304,-31.1591
1015,D66 RB 4.jpg,26,-5.2833,-18.6341,12.6728
1016,D66 RB 4.jpg,30,-53.7743,-68.3162,-43.2802
1017,D66 RB 4.jpg,37,-49.8432,-78.5374,-34.3196
1018,D66 RB 4.jpg,83,-42.4678,-65.0652,-29.3898
1019,D66 RB 4.jpg,43,-42.5746,-67.5360,-26.0761
1020,D66 RB 4.jpg,187,-46.8537,-64.4773,-25.5331
1021,D66 RB 4.jpg,385,-43.2739,-82.6975,-12.4061
1022,D66 RB 4.jpg,217,-45.9131,-74.5915,-27.2077
1023,D66 RB 4.jpg,167,-43.5914,-59.9964,-21.1971
1024,D66 RB 4.jpg,90,-39.0901,-80.1714,-8.9301
1025,D66 RB 4.jpg,74,-48.6280,-59.1768,-29.7147
1026,D66 RB 4.jpg,175,-40.5385,-61.9680,-17.6458
1027,D66 RB 4.jpg,903,-44.0943,-74.8915,4.8102
1028,D66 RB 4.jpg,74,-52.5307,-72.8003,-24.2514
1029,D66 RB 4.jpg,10,-11.1371,-21.4354,2.0481
1030,D66 RB 4.jpg,73,-50.4227,-73.0952,-31.3716
1031,D66 RB 4.jpg,37,-63.2154,-84.8246,-37.4768
1032,D66 RB 4.jpg,226,-49.0803,-66.7341,-24.7401
1033,D66 RB 4.jpg,156,-46.8194,-65.0940,-23.2900
1034,D66 RB 4.jpg,115,-41.4568,-66.2291,-16.9506
1035,D66 RB 4.jpg,546,-36.4258,-68.0820,-8.0773
1036,D66 RB 4.jpg,47,-45.9055,-73.5375,-27.6039
1037,D66 RB 4.jpg,227,-46.8091,-69.1685,-19.5146
1038,D66 RB 4.jpg,2991,14.7978,-62.8350,69.3702
1039,D66 RB 4.jpg,248,-48.1186,-82.7752,-20.2502
1040,D66 RB 4.jpg,45,-61.9291,-86.0664,-41.4057
1041,D66 RB 4.jpg,116,-36.7551,-58.0317,-12.1213
1042,D66 RB 4.jpg,292,-25.5623,-60.9331,9.0471
1043,D66 RB 4.jpg,117,-47.9389,-70.9576,-18.6389
1044,D66 RB 4.jpg,59,-49.3943,-72.7182,-32.8530
1045,D66 RB 4.jpg,317,-46.4214,-65.8492,-22.0092
1046,D66 RB 4.jpg,591,-9.8262,-75.7767,52.3246
1047,D66 RB 4.jpg,363,-35.5084,-72.1405,-4.7870
1048,D66 RB 4.jpg,62,-51.3673,-78.0894,-27.4170
1049,D66 RB 4.jpg,427,-32.7329,-74.1838,-0.6666
1050,D66 RB 4.jpg,524,-12.3058,-63.1491,56.1670
1051,D66 RB 4.jpg,67,0.4055,-20.0444,34.9450
1052,D66 RB 4.jpg,221,-38.3154,-70.5376,-8.7326
1053,D66 RB 4.jpg,231,-41.0455,-63.5787,-13.8261
1054,D66 RB 4.jpg,178,-46.3605,-67.4509,-29.2343
1055,D66 RB 4.jpg,157,-45.0828,-73.0735,-14.7883
1056,D66 RB 4.jpg,132,-33.2665,-71.6881,-6.2509
1057,D66 RB 4.jpg,94,-46.3873,-66.2088,-31.5197
1058,D66 RB 4.jpg,148,-36.9925,-48.7390,-19.9134
1059,D66 RB 4.jpg,81,-56.4511,-78.9116,-27.9829
1060,D66 RB 4.jpg,103,-54.8275,-72.8169,-32.7062
1061,D66 RB 4.jpg,7,-62.4189,-73.8789,-51.0715
1062,D66 RB 4.jpg,128,-44.4806,-69.1037,-17.1630
1063,D66 RB 4.jpg,34,-35.2340,-50.0515,-15.7520
1064,D66 RB 4.jpg,63,-58.3059,-73.3450,-34.6471
1065,D66 RB 4.jpg,46,-54.4188,-71.6583,-35.1698
1066,D66 RB 4.jpg,389,-33.3095,-75.4684,-1.6691
1067,D66 RB 4.jpg,3,1.9624,-3.5549,7.5220
1068,D66 RB 4.jpg,103,-40.3108,-69.9465,-18.0237
1069,D66 RB 4.jpg,64,-62.9831,-84.6479,-42.4933
1070,D66 RB 4.jpg,378,-37.6560,-74.2866,-10.4467
1071,D66 RB 4.jpg,3,-19.0369,-20.1421,-16.8646
1072,D66 RB 4.jpg,5584,5.1900,-67.8202,63.8419
1073,D66 RB 4.jpg,142,-46.3554,-75.7580,-23.3445
1074,D66 RB 4.jpg,2010,10.0523,-60.5948,63.3596
1075,D66 RB 4.jpg,185,-48.1240,-66.0180,-22.7067
1076,D66 RB 4.jpg,13,0.1176,-5.8379,7.7936
1077,D66 RB 4.jpg,51,-25.8164,-37.0719,-14.2835
1078,D66 RB 4.jpg,438,-33.8155,-65.8957,-2.1617
1079,D66 RB 4.jpg,40571,7.6982,-65.2555,68.1501
1080,D66 RB 4.jpg,110,-54.7321,-76.2362,-15.8055
1081,D66 RB 4.jpg,512,-33.4740,-71.1089,1.3448
1082,D66 RB 4.jpg,126,-47.3520,-71.0501,-20.7017
1083,D66 RB 4.jpg,306,-32.7129,-65.9577,-5.0438
1084,D66 RB 4.jpg,280,-43.3922,-69.1405,-19.4104
1085,D66 RB 4.jpg,77,-50.7787,-78.7226,-22.6521
1086,D66 RB 4.jpg,110,-41.3909,-82.7266,-12.5788
1087,D66 RB 4.jpg,30,-51.0809,-62.2651,-35.7108
1088,D66 RB 4.jpg,249,-31.7116,-59.2965,-8.5166
1089,D66 RB 4.jpg,29,-81.4525,-95.9041,-59.1961
1090,D66 RB 4.jpg,284,-42.7409,-67.4959,-18.3017
1091,D66 RB 4.jpg,130,-50.0862,-75.2049,-24.4706
1092,D66 RB 4.jpg,57,-6.8621,-17.9380,10.8442
1093,D66 RB 4.jpg,220,-43.7559,-72.1824,-25.4063
1094,D66 RB 4.jpg,155,-40.3360,-71.9084,-16.6538
1095,D66 RB 4.jpg,2,-0.2306,-2.3970,1.9358
1096,D66 RB 4.jpg,509,-28.1640,-63.2876,1.3448
1097,D66 RB 4.jpg,33,-0.2837,-11.2178,12.2822
1098,D66 RB 4.jpg,165,-43.9950,-78.9078,-18.6558
1099,D66 RB 4.jpg,50,-69.4559,-88.8444,-41.0486
1100,D66 RB 4.jpg,295,-42.3745,-79.0864,-15.3541
1101,D66 RB 4.jpg,141,-38.8297,-67.4469,-14.8235
1102,D66 RB 4.jpg,227,-44.2649,-81.6644,-8.9285
1103,D66 RB 4.jpg,300,-30.1552,-59.0237,-8.2964
1104,D66 RB 4.jpg,84,-36.1576,-54.0403,-11.2968
1105,D66 RB 4.jpg,441,-38.8743,-84.8032,4.9450
1106,D66 RB 4.jpg,7,-5.6346,-20.5637,10.1280
1107,D66 RB 4.jpg,62,-36.0886,-56.4593,-19.4143
1108,D66 RB 4.jpg,9,11.6585,-4.2498,27.9847
1109,D66 RB 4.jpg,223,-35.3035,-61.6575,-11.6388
1110,D66 RB 4.jpg,61,-62.0983,-86.5121,-35.6940
1111,D66 RB 4.jpg,17,0.9378,-21.9614,21.2381
1112,D66 RB 4.jpg,179,-40.1938,-70.8154,-13.5980
1113,D66 RB 4.jpg,175,-42.5482,-71.0973,-10.9017
1114,D66 RB 4.jpg,117,-31.9528,-59.6733,-8.6493
1115,D66 RB 4.jpg,136,-47.4779,-75.8911,-24.2096
1116,D66 RB 4.jpg,1,-4.5325,-4.5325,-4.5325
1117,D66 RB 4.jpg,186,-30.9687,-64.3531,-2.7318
1118,D66 RB 4.jpg,40,-51.2352,-62.4036,-40.2028
1119,D66 RB 4.jpg,250,-37.2745,-76.4620,-13.7147
1120,D66 RB 4.jpg,35,-56.5759,-76.6392,-28.9582
1121,D66 RB 4.jpg,297,-38.4803,-64.7026,-4.9020
1122,D66 RB 4.jpg,125,-37.7915,-64.0226,-12.6667
1123,D66 RB 4.jpg,323,-42.1157,-68.3789,-11.6735
1124,D66 RB 4.jpg,142,-37.1445,-69.4154,-7.5135
1125,D66 RB 4.jpg,158,-35.9285,-57.7281,-10.8953
1126,D66 RB 4.jpg,242,-41.3324,-69.5202,-20.4982
1127,D66 RB 4.jpg,146,-39.4873,-74.0562,-16.6274
1128,D66 RB 4.jpg,159,-45.6759,-72.1650,-16.6919
1129,D66 RB 4.jpg,532,-1.6306,-54.1435,60.7783
1130,D66 RB 4.jpg,23,-51.0353,-73.3387,-31.0480
1131,D66 RB 4.jpg,158,-35.0945,-83.1432,-17.7761
1132,D66 RB 4.jpg,27,0.3631,-15.8679,21.7389
1133,D66 RB 4.jpg,50,-63.8302,-81.9177,-41.8701
1134,D66 RB 4.jpg,71,-57.7783,-69.0350,-46.3756
1135,D66 RB 4.jpg,325,-46.4979,-63.1334,-20.8292
1136,D66 RB 4.jpg,77,-45.0903,-74.8996,-12.7766
1137,D66 RB 4.jpg,457,-30.2346,-74.7659,8.3871
1138,D66 RB 4.jpg,43,-13.5184,-23.6748,-0.7071
1139,D66 RB 4.jpg,4,-12.4963,-18.1488,-6.6908
1140,D66 RB 4.jpg,17,-67.1536,-74.7291,-57.8351
1141,D66 RB 4.jpg,13,19.5722,12.1722,32.5217
1142,D66 RB 4.jpg,9,-11.1047,-17.5769,-4.8631
1143,D66 RB 4.jpg,269,-40.6332,-77.4781,16.4331
1144,D66 RB 4.jpg,219,-33.4380,-70.4226,1.7331
1145,D66 RB 4.jpg,140,-42.5928,-78.9386,-13.3016
1146,D66 RB 4.jpg,288,-49.1395,-84.8904,-20.4210
1147,D66 RB 4.jpg,73,-37.3284,-66.2946,-15.4847
1148,D66 RB 4.jpg,273,-44.3189,-61.8324,-16.5535
1149,D66 RB 4.jpg,341,-20.4876,-63.6800,26.5607
1150,D66 RB 4.jpg,129,-44.1295,-75.6046,-11.2446
1151,D66 RB 4.jpg,44,-56.9947,-79.1441,-40.2271
1152,D66 RB 4.jpg,78,-57.1610,-81.0758,-19.6150
1153,D66 RB 4.jpg,71,-56.1208,-77.6578,-36.5926
1154,D66 RB 4.jpg,51,15.2505,-6.2780,34.0518
1155,D66 RB 4.jpg,194,-36.7848,-63.2359,-14.0283
1156,D66 RB 4.jpg,404,-39.8541,-71.6886,-4.2212
1157,D66 RB 4.jpg,256,-40.4881,-61.3211,1.8022
1158,D66 RB 4.jpg,1922,8.8314,-48.7060,60.9648
1159,D66 RB 4.jpg,145,-48.4566,-79.8870,-25.1269
1160,D66 RB 4.jpg,180,10.2732,-0.4469,21.3149
1161,D66 RB 4.jpg,76,-53.7315,-83.8164,-26.7849
1162,D66 RB 4.jpg,45,-9.0124,-31.0658,10.4958
1163,D66 RB 4.jpg,75,-52.8816,-81.9949,-16.0617
1164,D66 RB 4.jpg,2,5.9877,5.9600,6.0154
1165,D66 RB 4.jpg,3,-13.5400,-15.4235,-10.2407
1166,D66 RB 4.jpg,1,-16.5439,-16.5439,-16.5439
1167,D66 RB 4.jpg,2,4.9376,4.4583,5.4169
1168,D66 RB 4.jpg,300,-41.3534,-71.0014,-12.3705
1169,D66 RB 4.jpg,132,-39.7927,-64.4443,-8.6061
1170,D66 RB 4.jpg,72,-33.1209,-72.3632,-6.0732
1171,D66 RB 4.jpg,124,-40.4322,-64.6530,-16.4477
1172,D66 RB 4.jpg,242,-42.0558,-62.3497,-12.5233
1173,D66 RB 4.jpg,56,-49.9632,-76.4438,-21.4098
1174,D66 RB 4.jpg,8,-8.7391,-15.5018,-4.6465
1175,D66 RB 4.jpg,62,-67.5788,-80.5011,-53.1969
1176,D66 RB 4.jpg,130,-42.7326,-84.6363,-24.4462
1177,D66 RB 4.jpg,3,-78.9756,-82.1498,-74.7944
1178,D66 RB 4.jpg,2279,8.9785,-61.3918,74.8243
1179,D66 RB 4.jpg,77,-41.0780,-68.4000,-13.8671
1180,D66 RB 4.jpg,394,-42.4262,-72.7766,-20.1182
1181,D66 RB 4.jpg,64,-10.7416,-22.8128,6.2081
1182,D66 RB 4.jpg,87,-47.2318,-82.7542,-18.6459
1183,D66 RB 4.jpg,1587,-0.7192,-39.3150,38.6135
1184,D66 RB 4.jpg,36,-33.3931,-59.8352,-15.1698
1185,D66 RB 5.jpg,8,-8.2638,-12.3067,-3.5314
1186,D66 RB 5.jpg,433,-21.5799,-61.3249,-1.2150
1187,D66 RB 5.jpg,643,-22.7929,-53.4672,6.5681
1188,D66 RB 5.jpg,50,-41.4776,-68.4502,-17.0580
1189,D66 RB 5.jpg,183,-26.2267,-45.7904,-7.6135
1190,D66 RB 5.jpg,123,-16.1957,-36.4866,3.4469
1191,D66 RB 5.jpg,265,-20.7944,-47.6433,-0.3522
1192,D66 RB 5.jpg,150,-31.8544,-65.4326,-3.3851
1193,D66 RB 5.jpg,277,-21.3599,-44.9617,4.1602
1194,D66 RB 5.jpg,227,-22.4265,-44.4689,-5.4496
1195,D66 RB 5.jpg,198,-28.4757,-54.6365,-3.5210
1196,D66 RB 5.jpg,412,-19.6804,-44.6064,6.2200
1197,D66 RB 5.jpg,399,-26.2534,-50.2453,4.3609
1198,D66 RB 5.jpg,138,-25.3590,-52.2641,-5.2966
1199,D66 RB 5.jpg,179,-20.6755,-42.1496,2.9988
1200,D66 RB 5.jpg,228,-18.3821,-48.7479,7.8774
1201,D66 RB 5.jpg,379,-14.0502,-35.7271,9.3758
1202,D66 RB 5.jpg,233,-18.3070,-48.0728,4.2136
1203,D66 RB 5.jpg,255,-20.5802,-53.5788,5.9869
1204,D66 RB 5.jpg,474,-15.0594,-43.1773,11.3358
1205,D66 RB 5.jpg,237,-25.4942,-52.9253,-4.2042
1206,D66 RB 5.jpg,283,-16.0708,-38.2315,2.0071
1207,D66 RB 5.jpg,563,-24.0077,-54.8635,9.7888
1208,D66 RB 5.jpg,389,-13.9088,-40.0464,6.5423
1209,D66 RB 5.jpg,138,-26.0635,-44.8376,-8.3556
1210,D66 RB 5.jpg,485,-23.1806,-53.1649,7.5239
1211,D66 RB 5.jpg,292,-16.5087,-43.5255,9.0652
1212,D66 RB 5.jpg,235,-18.5535,-50.6584,4.2959
1213,D66 RB 5.jpg,7,20.5523,13.4816,24.4980
1214,D66 RB 5.jpg,393,-16.9323,-48.1973,12.0890
1215,D66 RB 5.jpg,424,-22.4417,-45.8380,1.9035
1216,D66 RB 5.jpg,242,-24.0025,-51.4004,0.7804
1217,D66 RB 5.jpg,183,-25.8540,-56.1447,-1.6243
1218,D66 RB 5.jpg,248,-24.1390,-38.2976,3.3030
1219,D66 RB 5.jpg,329,-20.6840,-41.7078,8.4444
1220,D66 RB 5.jpg,300,-23.0635,-47.9258,-3.5512
1221,D66 RB 5.jpg,145,-12.9337,-28.2427,13.4261
1222,D66 RB 5.jpg,335,-23.8081,-45.3105,-5.0952
1223,D66 RB 5.jpg,151,-32.7278,-65.2822,-3.2889
1224,D66 RB 5.jpg,332,-25.4132,-56.1447,-3.6327
1225,D66 RB 5.jpg,319,-23.7339,-47.0190,1.9346
1226,D66 RB 5.jpg,338,-23.8312,-49.8907,-5.0146
1227,D66 RB 5.jpg,117,-21.3982,-40.6517,-2.4603
1228,D66 RB 5.jpg,287,-28.1437,-56.7414,-8.5900
1229,D66 RB 5.jpg,256,-23.0519,-52.7931,-2.9072
1230,D66 RB 5.jpg,81,-33.7713,-63.3447,5.5548
1231,D66 RB 5.jpg,157,-11.1374,-27.7403,6.7376
1232,D66 RB 5.jpg,188,-23.8284,-48.4126,-3.2085
1233,D66 RB 5.jpg,468,-24.8850,-53.0486,-0.0617
1234,D66 RB 5.jpg,252,-22.6858,-48.6356,-2.9455
1235,D66 RB 5.jpg,394,-18.6990,-39.6660,5.6784
1236,D66 RB 5.jpg,53,-13.7109,-29.3428,-3.2951
1237,D66 RB 5.jpg,121,-39.1425,-65.8650,-2.8714
1238,D66 RB 5.jpg,107,-20.0434,-37.0689,-1.5672
1239,D66 RB 5.jpg,309,-20.9606,-46.2308,-2.6057
1240,D66 RB 5.jpg,134,-18.5325,-49.8490,4.1833
1241,D66 RB 5.jpg,153,-27.6814,-53.4824,-2.4668
1242,D66 RB 5.jpg,377,-27.4033,-58.9381,-2.3347
1243,D66 RB 5.jpg,131,-26.4994,-67.3302,-5.4704
1244,D66 RB 5.jpg,270,-21.4728,-48.5241,0.8953
1245,D66 RB 5.jpg,184,-31.0497,-63.8675,-8.6068
1246,D66 RB 5.jpg,289,-16.1083,-40.6270,4.2722
1247,D66 RB 5.jpg,247,-21.9351,-47.1578,-2.1151
1248,D66 RB 5.jpg,231,-25.5007,-44.3073,-3.1126
1249,D66 RB 5.jpg,428,-22.4858,-50.1021,1.8216
1250,D66 RB 5.jpg,402,-22.4386,-49.6268,-1.1448
1251,D66 RB 5.jpg,330,-14.3776,-45.2701,6.9929
1252,D66 RB 5.jpg,213,-28.8127,-56.6743,5.9766
1253,D66 RB 5.jpg,168,-22.0561,-39.1421,-4.4653
1254,D66 RB 5.jpg,380,-17.8764,-50.2267,9.1539
1255,D66 RB 5.jpg,129,-31.9068,-56.8912,-10.0121
1256,D66 RB 5.jpg,172,-21.8345,-54.8460,2.6552
1257,D66 RB 5.jpg,153,-21.3649,-42.9568,1.0237
1258,D66 RB 5.jpg,449,-28.8692,-55.6809,2.0798
1259,D66 RB 5.jpg,379,-23.3583,-46.2532,1.8781
1260,D66 RB 5.jpg,181,-17.6439,-44.4319,5.3633
1261,D66 RB 5.jpg,114,-27.7591,-51.6691,-10.3467
1262,D66 RB 5.jpg,222,-24.4330,-45.7145,-6.3698
1263,D66 RB 5.jpg,439,-22.0379,-53.1243,4.7083
1264,D66 RB 5.jpg,313,-25.6291,-48.7366,-6.9636
1265,D66 RB 5.jpg,462,-19.8064,-43.8135,6.3319
1266,D66 RB 5.jpg,180,-22.8713,-56.0729,4.9096
