 ,Area,Mean,Min,Max,Image
237,692,129.3425,0,255,0.jpg
238,873,108.6598,0,255,0.jpg
239,286,85.5944,0,255,0.jpg
240,325,56.4923,0,255,0.jpg
241,313,84.7284,0,255,0.jpg
242,435,69.1724,0,255,0.jpg
243,276,65.5978,0,255,0.jpg
244,10,0.0000,0,0,0.jpg
245,324,50.3704,0,255,0.jpg
246,341,58.3284,0,255,0.jpg
247,755,125.3046,0,255,0.jpg
248,596,89.4211,0,255,0.jpg
249,422,146.8365,0,255,0.jpg
250,384,102.9297,0,255,0.jpg
251,389,63.5861,0,255,0.jpg
252,399,79.8872,0,255,0.jpg
253,455,84.0659,0,255,0.jpg
254,230,60.9783,0,255,0.jpg
255,398,129.4221,0,255,0.jpg
256,391,101.7391,0,255,0.jpg
257,345,115.3043,0,255,0.jpg
258,299,83.5786,0,255,0.jpg
259,273,76.5934,0,255,0.jpg
260,370,114.4054,0,255,0.jpg
261,557,79.6589,0,255,0.jpg
262,366,49.4672,0,255,0.jpg
263,417,78.2734,0,255,0.jpg
264,566,81.0954,0,255,0.jpg
265,354,72.7542,0,255,0.jpg
266,177,54.7458,0,255,0.jpg
267,395,107.1646,0,255,0.jpg
268,393,87.5954,0,255,0.jpg
269,364,61.6484,0,255,0.jpg
270,582,71.4175,0,255,0.jpg
271,389,129.7943,0,255,0.jpg
272,503,91.7594,0,255,0.jpg
273,165,81.9091,0,255,0.jpg
274,328,66.0823,0,255,0.jpg
275,350,77.2286,0,255,0.jpg
276,247,80.5263,0,255,0.jpg
277,573,130.8377,0,255,0.jpg
278,299,120.2508,0,255,0.jpg
279,425,129.6000,0,255,0.jpg
280,291,56.0825,0,255,0.jpg
281,323,64.7368,0,255,0.jpg
282,453,90.6291,0,255,0.jpg
283,188,77.3138,0,255,0.jpg
284,492,64.7866,0,255,0.jpg
285,292,80.3425,0,255,0.jpg
286,488,102.4180,0,255,0.jpg
287,335,37.2985,0,255,0.jpg
288,449,104.4989,0,255,0.jpg
289,254,43.1693,0,255,0.jpg
290,901,112.6415,0,255,0.jpg
291,704,147.7841,0,255,0.jpg
292,420,54.6429,0,255,0.jpg
293,384,81.6797,0,255,0.jpg
294,617,61.1669,0,255,0.jpg
295,241,64.5436,0,255,0.jpg
296,905,111.0166,0,255,0.jpg
297,423,79.5745,0,255,0.jpg
298,313,87.1725,0,255,0.jpg
299,386,65.4016,0,255,0.jpg
300,526,68.8403,0,255,0.jpg
301,462,103.2143,0,255,0.jpg
302,561,95.0000,0,255,0.jpg
303,644,87.1118,0,255,0.jpg
304,544,43.1250,0,255,0.jpg
305,381,56.8898,0,255,0.jpg
306,451,73.5033,0,255,0.jpg
307,498,71.1747,0,255,0.jpg
308,734,113.9510,0,255,0.jpg
309,482,78.2988,0,255,0.jpg
310,533,76.5478,0,255,0.jpg
311,271,102.5646,0,255,0.jpg
312,369,78.7805,0,255,0.jpg
313,499,90.9619,0,255,0.jpg
314,387,114.6512,0,255,0.jpg
315,349,70.1433,0,255,0.jpg
316,251,72.1315,0,255,0.jpg
317,450,56.1000,0,255,0.jpg
318,528,122.6705,0,255,0.jpg
319,272,60.0000,0,255,0.jpg
320,440,79.3977,0,255,0.jpg
321,432,92.6736,0,255,0.jpg
322,592,131.3767,0,255,0.jpg
323,313,68.4345,0,255,0.jpg
324,319,63.1505,0,255,0.jpg
325,361,67.8116,0,255,0.jpg
326,263,72.7186,0,255,0.jpg
327,465,82.2581,0,255,0.jpg
328,379,41.7150,0,255,0.jpg
329,544,155.6250,0,255,0.jpg
330,235,91.1489,0,255,0.jpg
331,676,104.8669,0,255,0.jpg
332,345,96.0870,0,255,0.jpg
333,769,87.8739,0,255,0.jpg
334,492,102.6220,0,255,0.jpg
335,767,88.4355,0,255,0.jpg
336,299,104.0468,0,255,0.jpg
337,319,78.3386,0,255,0.jpg
338,555,94.1892,0,255,0.jpg
339,146,80.3425,0,255,0.jpg
340,392,109.2857,0,255,0.jpg
341,442,65.7692,0,255,0.jpg
342,337,103.6647,0,255,0.jpg
343,313,49.6965,0,255,0.jpg
344,14,0.0000,0,0,0.jpg
345,448,107.0089,0,255,0.jpg
346,346,102.4422,0,255,0.jpg
347,370,70.9865,0,255,0.jpg
348,637,85.6672,0,255,0.jpg
349,322,61.7702,0,255,0.jpg
350,387,122.5581,0,255,0.jpg
351,523,68.2600,0,255,0.jpg
352,144,26.5625,0,255,0.jpg
353,258,50.4070,0,255,0.jpg
354,750,108.4600,0,255,0.jpg
355,562,79.8577,0,255,0.jpg
356,311,95.9325,0,255,0.jpg
357,262,49.6374,0,255,0.jpg
358,399,49.8496,0,255,0.jpg
359,390,86.9615,0,255,0.jpg
360,321,80.2336,0,255,0.jpg
361,262,107.0611,0,255,0.jpg
362,270,91.6111,0,255,0.jpg
363,122,66.8852,0,255,0.jpg
364,427,91.9672,0,255,0.jpg
365,428,104.2640,0,255,0.jpg
366,339,115.0885,0,255,0.jpg
367,601,90.3744,0,255,0.jpg
368,411,89.3431,0,255,0.jpg
369,473,104.5877,0,255,0.jpg
370,382,89.4503,0,255,0.jpg
371,442,62.8846,0,255,0.jpg
372,388,92.6675,0,255,0.jpg
373,455,93.0330,0,255,0.jpg
374,246,61.1585,0,255,0.jpg
375,354,42.5000,0,255,0.jpg
