 ,Area,Mean,Min,Max,Image
419,658,98.8222,0,255,0.jpg
420,529,100.2647,0,255,0.jpg
421,295,98.5424,0,255,0.jpg
422,441,109.8639,0,255,0.jpg
423,523,89.2256,0,255,0.jpg
424,256,129.4922,0,255,0.jpg
425,531,79.2373,0,255,0.jpg
426,400,87.9750,0,255,0.jpg
427,465,86.6452,0,255,0.jpg
428,402,85.6343,0,255,0.jpg
429,365,90.8219,0,255,0.jpg
430,408,116.8750,0,255,0.jpg
431,402,141.4552,0,255,0.jpg
432,371,83.8544,0,255,0.jpg
433,431,119.5128,0,255,0.jpg
434,578,92.2059,0,255,0.jpg
435,391,127.1739,0,255,0.jpg
436,546,101.8132,0,255,0.jpg
437,745,123.2215,0,255,0.jpg
438,530,111.6226,0,255,0.jpg
439,550,105.2455,0,255,0.jpg
440,565,117.7965,0,255,0.jpg
441,450,99.7333,0,255,0.jpg
442,172,69.6802,0,255,0.jpg
443,881,137.7753,0,255,0.jpg
444,350,110.7429,0,255,0.jpg
445,13,78.4615,0,255,0.jpg
446,575,94.4609,0,255,0.jpg
447,322,85.5280,0,255,0.jpg
448,592,102.5169,0,255,0.jpg
449,185,85.4595,0,255,0.jpg
450,613,125.6281,0,255,0.jpg
451,222,64.3243,0,255,0.jpg
452,391,118.0435,0,255,0.jpg
453,681,115.3304,0,255,0.jpg
454,436,94.1628,0,255,0.jpg
455,321,73.8785,0,255,0.jpg
456,521,86.6315,0,255,0.jpg
457,218,108.7844,0,255,0.jpg
458,538,95.7435,0,255,0.jpg
459,302,92.0364,0,255,0.jpg
460,430,113.2674,0,255,0.jpg
461,382,106.8063,0,255,0.jpg
462,660,144.1136,0,255,0.jpg
463,342,72.3246,0,255,0.jpg
464,254,121.4764,0,255,0.jpg
465,302,97.9470,0,255,0.jpg
466,315,104.4286,0,255,0.jpg
467,430,123.9419,0,255,0.jpg
468,373,94.3432,0,255,0.jpg
469,415,140.7108,0,255,0.jpg
470,200,65.0250,0,255,0.jpg
471,651,93.6175,0,255,0.jpg
472,337,91.5579,0,255,0.jpg
473,253,70.5534,0,255,0.jpg
474,394,108.7310,0,255,0.jpg
475,241,79.3568,0,255,0.jpg
476,504,101.1905,0,255,0.jpg
477,371,57.0485,0,255,0.jpg
478,446,125.2130,0,255,0.jpg
479,333,81.9369,0,255,0.jpg
480,488,88.3094,0,255,0.jpg
481,333,111.8018,0,255,0.jpg
482,317,117.4448,0,255,0.jpg
483,463,149.2549,0,255,0.jpg
484,252,98.1548,0,255,0.jpg
485,494,117.6923,0,255,0.jpg
486,193,136.0881,0,255,0.jpg
487,450,123.5333,0,255,0.jpg
488,648,95.2315,0,255,0.jpg
489,338,86.0059,0,255,0.jpg
490,417,115.5755,0,255,0.jpg
491,239,113.0962,0,255,0.jpg
492,833,119.6939,0,255,0.jpg
493,271,69.6310,0,255,0.jpg
494,183,82.2131,0,255,0.jpg
495,866,108.6547,0,255,0.jpg
496,362,76.0773,0,255,0.jpg
497,308,129.9838,0,255,0.jpg
498,414,81.3043,0,255,0.jpg
499,444,145.8784,0,255,0.jpg
500,707,109.2857,0,255,0.jpg
501,405,110.1852,0,255,0.jpg
502,352,86.9318,0,255,0.jpg
503,397,86.7128,0,255,0.jpg
504,179,115.3911,0,255,0.jpg
505,440,134.4545,0,255,0.jpg
506,453,72.6159,0,255,0.jpg
507,329,79.8328,0,255,0.jpg
508,483,87.6398,0,255,0.jpg
509,318,101.8396,0,255,0.jpg
510,374,90.6818,0,255,0.jpg
511,349,118.3668,0,255,0.jpg
512,290,72.9828,0,255,0.jpg
513,261,123.1034,0,255,0.jpg
514,384,156.7188,0,255,0.jpg
515,590,114.1017,0,255,0.jpg
516,338,85.2515,0,255,0.jpg
517,396,92.7273,0,255,0.jpg
518,356,103.1461,0,255,0.jpg
519,485,97.7938,0,255,0.jpg
520,383,109.8564,0,255,0.jpg
521,607,117.2076,0,255,0.jpg
522,267,79.2697,0,255,0.jpg
523,393,112.2519,0,255,0.jpg
524,604,94.5695,0,255,0.jpg
525,1241,144.2466,0,255,0.jpg
526,377,87.9310,0,255,0.jpg
527,500,108.1200,0,255,0.jpg
528,266,99.6992,0,255,0.jpg
529,204,113.7500,0,255,0.jpg
530,456,100.6579,0,255,0.jpg
531,199,105.0754,0,255,0.jpg
532,375,57.8000,0,255,0.jpg
533,487,90.5852,0,255,0.jpg
534,634,86.8770,0,255,0.jpg
535,545,110.8899,0,255,0.jpg
536,291,68.3505,0,255,0.jpg
537,265,106.8113,0,255,0.jpg
538,366,80.8197,0,255,0.jpg
539,247,113.5628,0,255,0.jpg
540,151,104.7020,0,255,0.jpg
