 ,Label,Area,Mean,Min,Max
866,D66 RB 3.jpg,100,-7.0740,-27.5074,6.8183
867,D66 RB 3.jpg,256,-0.7143,-34.6833,27.5734
868,D66 RB 3.jpg,457,-11.0993,-33.6989,7.8071
869,D66 RB 3.jpg,164,-6.6291,-37.8533,11.7738
870,D66 RB 3.jpg,98,-6.5130,-26.7188,8.4227
871,D66 RB 3.jpg,398,-14.2077,-45.8759,7.3270
872,D66 RB 3.jpg,1029,4.4023,-53.0573,63.8581
873,D66 RB 3.jpg,209,-10.4310,-27.3610,19.1815
874,D66 RB 3.jpg,3082,22.1808,-52.3357,74.2860
875,D66 RB 3.jpg,124,-4.2715,-32.5109,13.5894
876,D66 RB 3.jpg,104,-4.1552,-18.3304,12.4274
877,D66 RB 3.jpg,164,-8.5063,-32.1191,9.5248
878,D66 RB 3.jpg,3861,13.7351,-51.9009,70.4885
879,D66 RB 3.jpg,74,-3.9593,-28.3021,10.2834
880,D66 RB 3.jpg,111,-36.2426,-69.7954,1.5240
881,D66 RB 3.jpg,2366,16.1910,-57.5341,63.0158
882,D66 RB 3.jpg,158,24.0166,-31.5266,67.0896
883,D66 RB 3.jpg,79,-13.7193,-26.9412,1.6896
884,D66 RB 3.jpg,9,33.7775,8.5525,45.5290
885,D66 RB 3.jpg,84,-38.4065,-57.1084,-18.9521
886,D66 RB 3.jpg,199,-11.3798,-35.4890,6.8829
887,D66 RB 3.jpg,118,1.9059,-23.8771,32.2547
888,D66 RB 3.jpg,120,-2.2062,-26.3902,22.5401
889,D66 RB 3.jpg,139,-0.7615,-28.3748,21.1053
890,D66 RB 3.jpg,298,-3.5412,-36.7397,15.0651
891,D66 RB 3.jpg,1908,16.7248,-43.9469,63.5047
892,D66 RB 3.jpg,2608,14.2191,-58.4329,70.6462
893,D66 RB 3.jpg,38,0.6962,-15.8120,14.5721
894,D66 RB 3.jpg,3390,16.3145,-57.4057,65.8960
895,D66 RB 3.jpg,72,-2.7941,-22.0976,10.6164
896,D66 RB 3.jpg,72,5.7130,-13.2786,26.1570
897,D66 RB 3.jpg,647,7.8644,-49.5359,61.3792
898,D66 RB 3.jpg,79,1.5346,-25.1813,22.0040
899,D66 RB 3.jpg,1211,5.8363,-51.9955,58.6014
900,D66 RB 3.jpg,1669,17.4877,-50.3503,79.1711
901,D66 RB 3.jpg,111,-0.8590,-34.7036,21.3840
902,D66 RB 3.jpg,132,-31.6504,-62.5052,-8.4336
903,D66 RB 3.jpg,183,-8.4980,-29.8754,10.3972
904,D66 RB 3.jpg,114,-1.8219,-21.9026,18.0224
905,D66 RB 3.jpg,119,1.4703,-20.2520,16.8712
906,D66 RB 3.jpg,467,-10.3717,-49.6616,8.3337
907,D66 RB 3.jpg,180,-22.1276,-53.1305,6.0115
908,D66 RB 3.jpg,163,-26.8580,-44.7090,-10.7772
909,D66 RB 3.jpg,62,7.5806,-18.8563,24.7754
910,D66 RB 3.jpg,284,-2.5563,-28.3803,17.8443
911,D66 RB 3.jpg,1442,16.1653,-50.1579,81.3503
912,D66 RB 3.jpg,189,-12.1084,-41.2077,12.3903
913,D66 RB 3.jpg,88,4.2240,-12.1277,19.2224
914,D66 RB 3.jpg,173,-8.1618,-28.2126,12.1252
915,D66 RB 3.jpg,149,1.7616,-22.9563,22.8773
916,D66 RB 3.jpg,167,-29.0543,-53.3468,-6.3849
917,D66 RB 3.jpg,136,1.6941,-20.1153,21.5413
918,D66 RB 3.jpg,184,-23.7825,-42.3066,-2.6232
919,D66 RB 3.jpg,89,4.1630,-21.4890,21.5036
920,D66 RB 3.jpg,81,-1.9773,-25.3390,12.1158
921,D66 RB 3.jpg,1947,12.4760,-46.6916,73.1346
922,D66 RB 3.jpg,146,-19.7073,-46.1300,1.5768
923,D66 RB 3.jpg,153,-11.2933,-33.9976,9.2146
924,D66 RB 3.jpg,109,-1.9265,-24.6334,19.0884
925,D66 RB 3.jpg,248,-14.9984,-38.0246,5.7583
926,D66 RB 3.jpg,198,-14.8030,-34.1732,6.6956
927,D66 RB 3.jpg,199,-6.5587,-29.8103,18.4014
928,D66 RB 3.jpg,731,-9.1223,-55.4014,21.7765
929,D66 RB 3.jpg,332,-2.3030,-24.5461,18.9321
930,D66 RB 3.jpg,544,10.1430,-45.1468,66.3114
931,D66 RB 3.jpg,254,-8.8034,-31.9701,16.1739
932,D66 RB 3.jpg,1613,10.2554,-47.4455,69.3374
933,D66 RB 3.jpg,101,6.1577,-15.5282,21.7389
934,D66 RB 3.jpg,278,-1.9094,-33.0476,25.0359
935,D66 RB 3.jpg,115,-43.7635,-75.4042,-16.7564
936,D66 RB 3.jpg,88,-4.3546,-36.7246,15.6820
937,D66 RB 3.jpg,95,-1.7988,-26.9322,30.4608
938,D66 RB 3.jpg,67,-11.3086,-34.2754,9.1228
939,D66 RB 3.jpg,115,-38.8236,-48.0496,-26.2856
940,D66 RB 3.jpg,256,-6.2031,-30.1480,17.7407
941,D66 RB 3.jpg,82,2.8107,-18.0262,18.2947
942,D66 RB 3.jpg,314,5.1279,-47.3542,57.6402
943,D66 RB 4.jpg,51,-31.5058,-47.0639,-9.6318
944,D66 RB 4.jpg,15,-55.7540,-64.9637,-44.8142
945,D66 RB 4.jpg,3464,-4.2469,-67.5681,48.8386
946,D66 RB 4.jpg,100,-30.6388,-65.1279,-2.9685
947,D66 RB 4.jpg,6228,10.8437,-60.4160,60.0690
948,D66 RB 4.jpg,236,-36.0350,-75.9181,-5.5278
949,D66 RB 4.jpg,257,-44.7161,-70.4112,-19.0000
950,D66 RB 4.jpg,3958,19.6841,-57.1298,80.4385
951,D66 RB 4.jpg,276,-39.4221,-68.0363,-13.6031
952,D66 RB 4.jpg,95,-50.2878,-66.4072,-20.6822
953,D66 RB 4.jpg,60,-50.3991,-72.5891,-32.2887
954,D66 RB 4.jpg,12,-56.6865,-65.1782,-43.9320
955,D66 RB 4.jpg,30,-52.0800,-66.3018,-33.3935
956,D66 RB 4.jpg,9884,12.5596,-63.9878,69.8079
957,D66 RB 4.jpg,69,-54.3235,-67.5631,-36.0819
958,D66 RB 4.jpg,30,-65.7048,-78.5531,-45.4874
959,D66 RB 4.jpg,304,-39.6630,-77.1174,-9.3540
960,D66 RB 4.jpg,207,-40.2826,-75.6056,-14.2739
961,D66 RB 4.jpg,79,-35.9448,-54.8224,-17.5478
962,D66 RB 4.jpg,78,-52.2649,-73.5620,-16.5439
963,D66 RB 4.jpg,15,-56.9277,-62.0409,-51.2877
964,D66 RB 4.jpg,207,-39.6494,-72.7743,-13.4897
965,D66 RB 4.jpg,42,-53.5066,-66.5673,-37.2048
966,D66 RB 4.jpg,260,-44.0412,-68.3334,-21.1101
967,D66 RB 4.jpg,77,-52.6605,-70.3178,-29.4131
968,D66 RB 4.jpg,1196181,12.7018,-89.7098,98.6857
969,D66 RB 4.jpg,173,-34.7142,-56.6634,2.9397
970,D66 RB 4.jpg,109,-41.6708,-66.7737,-19.4201
971,D66 RB 4.jpg,9,-68.7297,-77.6972,-53.6676
972,D66 RB 4.jpg,91,-54.7831,-72.8210,-30.6121
973,D66 RB 4.jpg,185,-40.8148,-70.6860,-25.3606
974,D66 RB 4.jpg,383,-37.2649,-74.5303,-6.3820
975,D66 RB 4.jpg,199,-41.2384,-58.8887,-19.2220
976,D66 RB 4.jpg,361,-39.2245,-73.6877,-8.9307
977,D66 RB 4.jpg,202,-42.2212,-61.9868,-23.2310
978,D66 RB 4.jpg,266,-39.6586,-61.4500,-11.4928
979,D66 RB 4.jpg,304,-39.3923,-65.0210,-13.2540
980,D66 RB 4.jpg,107,-35.4103,-52.3371,-21.2584
981,D66 RB 4.jpg,103,-26.2648,-51.7116,-4.2212
982,D66 RB 4.jpg,44,-27.2008,-43.0776,-8.5237
983,D66 RB 4.jpg,311,-43.9990,-72.2028,-24.4963
984,D66 RB 4.jpg,18384,7.8268,-62.4872,59.4823
985,D66 RB 4.jpg,65,-50.5447,-73.5709,-29.9572
986,D66 RB 4.jpg,80,-48.9359,-82.8338,-21.9019
987,D66 RB 4.jpg,147,-32.7415,-65.8103,-6.7163
988,D66 RB 4.jpg,121,-33.4019,-55.5853,-15.9167
989,D66 RB 4.jpg,153,-34.8126,-70.6236,-9.2637
990,D66 RB 4.jpg,77,-42.6492,-63.7789,-25.1345
991,D66 RB 4.jpg,380,-41.9544,-68.5417,-2.4666
992,D66 RB 4.jpg,149,-34.8019,-62.4817,-12.9296
993,D66 RB 4.jpg,144,-32.8331,-71.8067,4.4309
994,D66 RB 4.jpg,100,-40.2465,-73.1067,-8.6549
995,D66 RB 4.jpg,83,-47.2416,-62.5304,-31.1591
996,D66 RB 4.jpg,22,-52.6482,-66.7385,-43.2802
997,D66 RB 4.jpg,74,-41.8607,-64.7548,-29.3898
998,D66 RB 4.jpg,19,-48.0297,-69.2550,-34.3196
999,D66 RB 4.jpg,37,-41.5386,-67.5360,-26.0761
1000,D66 RB 4.jpg,183,-46.7817,-64.4773,-25.5331
1001,D66 RB 4.jpg,382,-43.0166,-82.6975,-12.4061
1002,D66 RB 4.jpg,213,-45.8203,-74.5915,-27.2077
1003,D66 RB 4.jpg,162,-43.7466,-59.9964,-21.1971
1004,D66 RB 4.jpg,80,-37.8810,-71.9182,-8.9301
1005,D66 RB 4.jpg,67,-48.9433,-59.1768,-29.7147
1006,D66 RB 4.jpg,171,-40.5421,-61.9680,-17.6458
1007,D66 RB 4.jpg,625,-42.6825,-74.8915,4.8102
1008,D66 RB 4.jpg,65,-52.6649,-72.8003,-24.2514
1009,D66 RB 4.jpg,70,-50.1927,-73.0952,-31.3716
1010,D66 RB 4.jpg,28,-64.9691,-84.8246,-47.1825
1011,D66 RB 4.jpg,219,-48.8909,-66.4238,-24.7401
1012,D66 RB 4.jpg,145,-47.6154,-65.0940,-30.0502
1013,D66 RB 4.jpg,107,-41.2052,-66.2291,-16.9506
1014,D66 RB 4.jpg,527,-36.2311,-68.0820,-8.0773
1015,D66 RB 4.jpg,39,-44.9076,-73.5375,-27.6039
1016,D66 RB 4.jpg,219,-47.1160,-69.1685,-19.5146
1017,D66 RB 4.jpg,262,-47.6362,-72.0492,-13.0927
1018,D66 RB 4.jpg,2982,14.9963,-62.8350,69.3702
1019,D66 RB 4.jpg,242,-47.8600,-82.7752,-20.2502
1020,D66 RB 4.jpg,37,-64.1362,-86.0664,-41.7416
1021,D66 RB 4.jpg,105,-36.9546,-58.0317,-14.2685
1022,D66 RB 4.jpg,278,-25.2887,-60.9331,9.0471
1023,D66 RB 4.jpg,109,-49.1184,-70.9576,-18.6389
1024,D66 RB 4.jpg,48,-48.5388,-72.7182,-32.8530
1025,D66 RB 4.jpg,314,-46.3955,-65.8492,-22.0092
1026,D66 RB 4.jpg,572,-8.8138,-75.7767,52.3246
1027,D66 RB 4.jpg,53,-53.6132,-78.0894,-27.4170
1028,D66 RB 4.jpg,345,-35.1919,-72.1405,-4.7870
1029,D66 RB 4.jpg,510,-11.7069,-63.1491,56.1670
1030,D66 RB 4.jpg,413,-32.4779,-74.1838,-0.6666
1031,D66 RB 4.jpg,64,1.1263,-20.0444,34.9450
1032,D66 RB 4.jpg,211,-38.0808,-70.5376,-8.7326
1033,D66 RB 4.jpg,222,-40.7749,-63.5787,-13.8261
1034,D66 RB 4.jpg,173,-46.3264,-67.4509,-29.2343
1035,D66 RB 4.jpg,147,-44.6900,-73.0735,-14.7883
1036,D66 RB 4.jpg,119,-31.8635,-68.3650,-6.2509
1037,D66 RB 4.jpg,84,-46.3603,-66.2088,-31.5197
1038,D66 RB 4.jpg,119,-36.6641,-48.7390,-22.0634
1039,D66 RB 4.jpg,72,-57.4393,-78.9116,-27.9829
1040,D66 RB 4.jpg,92,-55.8451,-72.8169,-32.7062
1041,D66 RB 4.jpg,121,-44.4341,-69.1037,-17.1630
1042,D66 RB 4.jpg,19,-37.1544,-47.3379,-27.9530
1043,D66 RB 4.jpg,56,-58.8585,-73.3450,-38.2808
1044,D66 RB 4.jpg,34,-55.9786,-71.1631,-36.7108
1045,D66 RB 4.jpg,376,-33.0358,-75.4684,-1.6691
1046,D66 RB 4.jpg,96,-40.2192,-69.9465,-20.2185
1047,D66 RB 4.jpg,55,-64.0989,-84.6479,-44.3259
1048,D66 RB 4.jpg,360,-37.1056,-68.5863,-10.4467
1049,D66 RB 4.jpg,5605,5.3076,-67.8202,63.8419
1050,D66 RB 4.jpg,134,-46.7798,-75.7580,-23.3445
1051,D66 RB 4.jpg,2007,10.2825,-60.5948,63.3596
1052,D66 RB 4.jpg,176,-48.2719,-66.0180,-22.7067
1053,D66 RB 4.jpg,46,-25.6444,-37.0719,-14.2835
1054,D66 RB 4.jpg,424,-33.5228,-65.8957,-2.1617
1055,D66 RB 4.jpg,40616,7.7653,-65.2555,68.1501
1056,D66 RB 4.jpg,109,-54.9057,-76.2362,-15.8055
1057,D66 RB 4.jpg,506,-33.3703,-71.1089,1.3448
1058,D66 RB 4.jpg,117,-47.8606,-71.0501,-21.7469
1059,D66 RB 4.jpg,304,-32.6642,-65.9577,-5.0438
1060,D66 RB 4.jpg,270,-43.1255,-69.1405,-19.4104
1061,D66 RB 4.jpg,67,-50.3302,-78.7226,-22.6521
1062,D66 RB 4.jpg,106,-41.4641,-82.7266,-12.5788
1063,D66 RB 4.jpg,12,-51.9978,-62.2651,-40.3044
1064,D66 RB 4.jpg,238,-30.8934,-59.0816,-8.5166
1065,D66 RB 4.jpg,19,-85.9949,-95.9041,-74.9409
1066,D66 RB 4.jpg,276,-42.5066,-66.3562,-18.3017
1067,D66 RB 4.jpg,50,-7.7251,-17.9380,10.8442
1068,D66 RB 4.jpg,117,-50.2419,-75.2049,-28.3219
1069,D66 RB 4.jpg,207,-43.8588,-72.1824,-25.8729
1070,D66 RB 4.jpg,151,-40.5692,-71.9084,-16.6538
1071,D66 RB 4.jpg,501,-27.7812,-63.0069,1.3448
1072,D66 RB 4.jpg,17,-2.2160,-11.2178,3.3739
1073,D66 RB 4.jpg,149,-42.5789,-78.9078,-18.6558
1074,D66 RB 4.jpg,42,-69.4696,-88.8444,-41.0486
1075,D66 RB 4.jpg,297,-41.8674,-79.0864,-15.3541
1076,D66 RB 4.jpg,123,-39.0219,-67.4469,-14.8235
1077,D66 RB 4.jpg,221,-44.1492,-81.6644,-8.9285
1078,D66 RB 4.jpg,286,-29.8176,-52.0980,-8.2964
1079,D66 RB 4.jpg,79,-36.6187,-54.0403,-16.5812
1080,D66 RB 4.jpg,433,-38.6028,-84.8032,4.9450
1081,D66 RB 4.jpg,50,-34.6167,-54.3893,-19.4143
1082,D66 RB 4.jpg,211,-34.6773,-59.1972,-11.6388
1083,D66 RB 4.jpg,54,-61.9643,-86.5121,-38.3844
1084,D66 RB 4.jpg,166,-39.8908,-70.8154,-13.5980
1085,D66 RB 4.jpg,167,-42.5863,-71.0973,-10.9017
1086,D66 RB 4.jpg,105,-31.1586,-59.6733,-8.6493
1087,D66 RB 4.jpg,127,-47.1701,-75.8911,-24.2096
1088,D66 RB 4.jpg,178,-30.7136,-64.3531,-2.7318
1089,D66 RB 4.jpg,38,-51.3341,-62.4036,-40.2028
1090,D66 RB 4.jpg,246,-37.1669,-76.4620,-13.7147
1091,D66 RB 4.jpg,26,-55.9840,-76.6392,-28.9582
1092,D66 RB 4.jpg,286,-38.3803,-64.7026,-4.9020
1093,D66 RB 4.jpg,112,-37.0347,-64.0226,-12.6667
1094,D66 RB 4.jpg,307,-41.7876,-63.4598,-11.6735
1095,D66 RB 4.jpg,137,-37.1302,-69.4154,-10.0386
1096,D66 RB 4.jpg,151,-35.7304,-57.7281,-10.8953
1097,D66 RB 4.jpg,237,-41.2945,-69.5202,-20.4982
1098,D66 RB 4.jpg,135,-39.3906,-74.0562,-16.6407
1099,D66 RB 4.jpg,146,-45.2593,-72.1650,-16.6919
1100,D66 RB 4.jpg,520,-0.9645,-54.1435,60.7783
1101,D66 RB 4.jpg,144,-35.7799,-83.1432,-17.7761
1102,D66 RB 4.jpg,43,-65.4943,-81.9177,-45.3663
1103,D66 RB 4.jpg,9,-0.4103,-10.6150,12.9264
1104,D66 RB 4.jpg,58,-58.1687,-69.0350,-46.3756
1105,D66 RB 4.jpg,317,-46.3482,-62.6553,-20.8292
1106,D66 RB 4.jpg,68,-45.5754,-74.8996,-21.5834
1107,D66 RB 4.jpg,447,-30.0150,-74.7659,8.3871
1108,D66 RB 4.jpg,24,-12.3575,-23.6748,-0.7071
1109,D66 RB 4.jpg,170,-47.6437,-77.4781,-11.4985
1110,D66 RB 4.jpg,209,-32.9927,-70.4226,1.7331
1111,D66 RB 4.jpg,77,-29.9377,-46.6258,-11.5692
1112,D66 RB 4.jpg,281,-48.8738,-84.8904,-20.4210
1113,D66 RB 4.jpg,123,-41.9230,-78.9386,-13.3016
1114,D66 RB 4.jpg,66,-36.0721,-61.1739,-15.4847
1115,D66 RB 4.jpg,264,-44.3069,-61.8324,-16.5535
1116,D66 RB 4.jpg,335,-19.7323,-58.5978,26.5607
1117,D66 RB 4.jpg,123,-43.7496,-75.6046,-11.7797
1118,D66 RB 4.jpg,35,-57.0654,-79.1441,-40.2271
1119,D66 RB 4.jpg,67,-59.1561,-81.0758,-27.2775
1120,D66 RB 4.jpg,62,-56.1399,-77.6578,-36.5926
1121,D66 RB 4.jpg,38,16.6700,2.2843,29.2803
1122,D66 RB 4.jpg,186,-36.2142,-61.5572,-14.0283
1123,D66 RB 4.jpg,394,-39.6328,-71.6886,-4.2212
1124,D66 RB 4.jpg,257,-40.0718,-61.3211,1.8022
1125,D66 RB 4.jpg,1915,9.0129,-48.7060,60.9648
1126,D66 RB 4.jpg,134,-48.3692,-79.8870,-25.1269
1127,D66 RB 4.jpg,167,10.1461,0.8643,20.5319
1128,D66 RB 4.jpg,62,-54.0912,-83.8164,-26.7849
1129,D66 RB 4.jpg,65,-51.6909,-81.9949,-16.0617
1130,D66 RB 4.jpg,30,-8.6444,-29.9350,7.4439
1131,D66 RB 4.jpg,291,-41.1219,-71.0014,-12.3705
1132,D66 RB 4.jpg,122,-39.4982,-64.4443,-8.6061
1133,D66 RB 4.jpg,61,-30.1898,-61.2525,-6.0732
1134,D66 RB 4.jpg,114,-40.3237,-64.6530,-16.4477
1135,D66 RB 4.jpg,234,-41.7558,-62.3497,-12.5233
1136,D66 RB 4.jpg,51,-49.2869,-76.4438,-21.4098
1137,D66 RB 4.jpg,55,-68.0673,-80.5011,-55.0970
1138,D66 RB 4.jpg,126,-42.4189,-84.6363,-24.4462
1139,D66 RB 4.jpg,2266,9.2996,-61.3918,74.8243
1140,D66 RB 4.jpg,68,-40.5834,-68.4000,-13.8671
1141,D66 RB 4.jpg,383,-42.4062,-72.7766,-20.1182
1142,D66 RB 4.jpg,75,-47.2412,-82.7542,-21.5965
1143,D66 RB 4.jpg,41,-12.5874,-22.8128,6.2081
1144,D66 RB 4.jpg,1588,-0.5931,-39.3150,38.6135
1145,D66 RB 4.jpg,21,-33.0440,-45.0555,-15.1698
1146,D66 RB 5.jpg,436,-21.4745,-61.3249,-1.2150
1147,D66 RB 5.jpg,660,-22.1997,-53.4672,12.0460
1148,D66 RB 5.jpg,52,-41.4354,-68.4502,-17.0580
1149,D66 RB 5.jpg,186,-26.0341,-45.7904,-7.6135
1150,D66 RB 5.jpg,125,-16.0119,-36.4866,3.4469
1151,D66 RB 5.jpg,262,-20.8369,-47.6433,-0.3522
1152,D66 RB 5.jpg,156,-31.0379,-65.4326,-3.3509
1153,D66 RB 5.jpg,280,-21.2592,-44.9617,4.1602
1154,D66 RB 5.jpg,228,-22.3800,-44.4689,-5.4496
1155,D66 RB 5.jpg,200,-28.4263,-54.6365,-3.5210
1156,D66 RB 5.jpg,417,-19.4263,-44.6064,6.9073
1157,D66 RB 5.jpg,404,-26.0398,-50.2453,4.3609
1158,D66 RB 5.jpg,136,-25.4026,-52.2641,-5.2966
1159,D66 RB 5.jpg,178,-20.6834,-42.1496,2.9988
1160,D66 RB 5.jpg,228,-18.3821,-48.7479,7.8774
1161,D66 RB 5.jpg,384,-13.8853,-35.7271,9.3758
1162,D66 RB 5.jpg,232,-18.2839,-48.0728,4.2136
1163,D66 RB 5.jpg,258,-20.5391,-53.5788,5.9869
1164,D66 RB 5.jpg,482,-14.7410,-43.1773,11.6561
1165,D66 RB 5.jpg,240,-25.2783,-52.9253,-4.2042
1166,D66 RB 5.jpg,283,-16.0473,-38.2315,4.1190
1167,D66 RB 5.jpg,586,-23.2481,-54.8635,14.0013
1168,D66 RB 5.jpg,397,-13.8006,-40.0464,6.5423
1169,D66 RB 5.jpg,135,-26.3866,-44.8376,-8.3556
1170,D66 RB 5.jpg,494,-22.9726,-53.1649,7.5239
1171,D66 RB 5.jpg,301,-15.9438,-43.5255,12.6238
1172,D66 RB 5.jpg,236,-18.6139,-50.6584,4.2959
1173,D66 RB 5.jpg,397,-16.7100,-48.1973,12.0890
1174,D66 RB 5.jpg,427,-22.3185,-45.8380,1.9035
1175,D66 RB 5.jpg,247,-23.4847,-51.4004,0.7878
1176,D66 RB 5.jpg,185,-25.6837,-56.1447,-1.6243
1177,D66 RB 5.jpg,248,-24.0942,-38.2976,3.3030
1178,D66 RB 5.jpg,329,-20.6002,-41.7078,8.4444
1179,D66 RB 5.jpg,298,-23.0896,-47.9258,-3.5512
1180,D66 RB 5.jpg,147,-12.5238,-28.2427,13.4261
1181,D66 RB 5.jpg,337,-23.7213,-45.3105,-5.0952
1182,D66 RB 5.jpg,149,-32.9440,-65.2822,-3.2889
1183,D66 RB 5.jpg,329,-25.4761,-56.1447,-3.6327
1184,D66 RB 5.jpg,319,-23.6884,-47.0190,1.9346
1185,D66 RB 5.jpg,339,-23.7271,-49.8907,-5.0146
1186,D66 RB 5.jpg,118,-21.2767,-40.6517,-2.4603
1187,D66 RB 5.jpg,288,-28.0818,-56.7414,-8.5900
1188,D66 RB 5.jpg,262,-22.6327,-52.7931,-0.5500
1189,D66 RB 5.jpg,83,-33.4128,-63.3447,5.5548
1190,D66 RB 5.jpg,155,-11.0676,-27.7403,6.7376
1191,D66 RB 5.jpg,189,-23.7733,-48.4126,-3.2085
1192,D66 RB 5.jpg,476,-24.7887,-53.0486,-0.0617
1193,D66 RB 5.jpg,256,-22.4353,-48.6356,-2.9455
1194,D66 RB 5.jpg,391,-18.6853,-39.6660,5.6784
1195,D66 RB 5.jpg,52,-13.8419,-29.3428,-3.2951
1196,D66 RB 5.jpg,127,-37.9994,-65.8650,-2.8714
1197,D66 RB 5.jpg,111,-19.7616,-37.0689,-1.5672
1198,D66 RB 5.jpg,307,-20.7923,-46.2308,1.0531
1199,D66 RB 5.jpg,134,-18.5325,-49.8490,4.1833
1200,D66 RB 5.jpg,158,-27.0214,-53.4824,-0.8467
1201,D66 RB 5.jpg,379,-27.3073,-58.9381,-2.3347
1202,D66 RB 5.jpg,133,-26.3794,-67.3302,-5.4704
1203,D66 RB 5.jpg,267,-21.3950,-48.5241,0.8953
1204,D66 RB 5.jpg,183,-31.0322,-63.8675,-8.6068
1205,D66 RB 5.jpg,294,-16.0960,-40.6270,4.2722
1206,D66 RB 5.jpg,247,-21.7365,-47.1578,-2.1151
1207,D66 RB 5.jpg,226,-25.5814,-44.3073,-3.1126
1208,D66 RB 5.jpg,431,-22.3764,-50.1021,1.8216
1209,D66 RB 5.jpg,408,-22.2070,-49.6268,0.9957
1210,D66 RB 5.jpg,336,-14.1242,-45.2701,6.9929
1211,D66 RB 5.jpg,213,-28.7902,-56.6743,5.9766
1212,D66 RB 5.jpg,166,-22.1699,-39.1421,-4.4653
1213,D66 RB 5.jpg,386,-17.7926,-50.2267,9.1539
1214,D66 RB 5.jpg,128,-32.0047,-56.8912,-10.0121
1215,D66 RB 5.jpg,171,-21.8694,-54.8460,2.6552
1216,D66 RB 5.jpg,157,-21.0029,-42.9568,1.0237
1217,D66 RB 5.jpg,455,-28.6694,-55.6809,2.0798
1218,D66 RB 5.jpg,181,-17.6341,-44.4319,5.3633
1219,D66 RB 5.jpg,377,-23.3067,-46.2532,5.7206
1220,D66 RB 5.jpg,114,-27.7327,-51.6691,-10.3467
1221,D66 RB 5.jpg,224,-24.3446,-45.7145,-6.3698
1222,D66 RB 5.jpg,448,-21.7210,-53.1243,4.7083
1223,D66 RB 5.jpg,317,-25.4022,-48.7366,-2.1505
1224,D66 RB 5.jpg,464,-19.6725,-43.8135,6.3319
1225,D66 RB 5.jpg,176,-22.6693,-56.0729,4.9096
1226,D66 RB 5.jpg,95,-45.2919,-75.9634,-14.3570
1227,D66 RB 5.jpg,126,-27.6768,-52.9377,-0.7779
1228,D66 RB 5.jpg,240,-26.6400,-57.5752,-0.1832
1229,D66 RB 5.jpg,374,-20.7469,-52.6031,6.5092
1230,D66 RB 5.jpg,127,-19.8248,-36.5723,0.4703
1231,D66 RB 5.jpg,80,-42.9095,-70.1777,-22.0206
1232,D66 RB 5.jpg,294,-20.7352,-54.8259,4.8084
1233,D66 RB 5.jpg,257,-28.1896,-51.7132,0.1285
1234,D66 RB 5.jpg,264,-24.9049,-65.2851,2.1989
1235,D66 RB 5.jpg,307,-27.0242,-55.0913,-3.9012
1236,D66 RB 5.jpg,132,-40.1323,-82.1332,-8.1750
1237,D66 RB 5.jpg,357,-18.4641,-49.5127,6.0247
1238,D66 RB 5.jpg,324,-23.2861,-42.1940,0.6305
1239,D66 RB 5.jpg,413,-18.6963,-48.9462,12.0479
1240,D66 RB 5.jpg,228,-16.5748,-49.9669,2.4247
1241,D66 RB 5.jpg,524,-18.7711,-43.8601,13.2475
1242,D66 RB 5.jpg,182,-22.7704,-41.0068,6.5042
1243,D66 RB 5.jpg,568,-26.1962,-64.9887,3.1237
1244,D66 RB 5.jpg,123,-27.6054,-53.3404,-7.5849
1245,D66 RB 5.jpg,6080,17.0163,-56.5760,67.1068
1246,D66 RB 5.jpg,315,-15.1933,-48.4660,4.9251
1247,D66 RB 5.jpg,207,-21.0389,-37.4596,8.5012
1248,D66 RB 5.jpg,211,-23.9901,-57.8713,0.8601
1249,D66 RB 5.jpg,248,-22.8273,-51.0757,0.1736
1250,D66 RB 5.jpg,151,-32.4258,-55.1481,-11.3008
1251,D66 RB 5.jpg,179,-17.7209,-40.4540,-1.7602
1252,D66 RB 5.jpg,187,-21.6327,-49.4860,-1.6895
1253,D66 RB 5.jpg,525,-23.8895,-52.8082,4.3763
1254,D66 RB 5.jpg,288,-23.9958,-51.2645,1.6140
1255,D66 RB 5.jpg,390,-22.4989,-47.1840,3.3794
1256,D66 RB 5.jpg,435,-17.8546,-44.2953,8.2354
1257,D66 RB 5.jpg,176,-18.8314,-42.1969,3.4080
1258,D66 RB 5.jpg,208,-17.9931,-46.0829,4.7784
1259,D66 RB 5.jpg,434,-21.8439,-41.6296,1.1838
1260,D66 RB 5.jpg,155,-26.6129,-57.8094,-6.7539
1261,D66 RB 5.jpg,248,-17.1268,-36.9432,11.8250
1262,D66 RB 5.jpg,241,-15.3624,-47.7671,19.3840
1263,D66 RB 5.jpg,521,-18.0464,-49.6580,14.3725
1264,D66 RB 5.jpg,260,-23.6751,-41.5853,1.2521
1265,D66 RB 5.jpg,160,-22.0267,-50.5050,-3.1953
1266,D66 RB 5.jpg,194,-23.4536,-53.9463,-0.2834
1267,D66 RB 5.jpg,320,-25.7553,-58.2772,6.0048
1268,D66 RB 5.jpg,223,-20.0181,-39.4916,8.1067
1269,D66 RB 5.jpg,166,-25.5562,-46.6178,-1.7394
1270,D66 RB 5.jpg,404,-26.2824,-55.0204,3.4385
1271,D66 RB 5.jpg,492,-20.8992,-55.3381,9.8343
1272,D66 RB 5.jpg,163,-22.5236,-45.3277,-1.7573
1273,D66 RB 5.jpg,237,-15.6232,-34.1887,4.7083
1274,D66 RB 5.jpg,325,-23.6467,-50.5989,2.1548
