 ,Area,Mean,Min,Max,Image
317,239,15.8501,-20.6454,49.1082,0.jpg
318,433,11.8603,-49.2279,76.6879,0.jpg
319,421,8.4981,-30.8280,60.1403,0.jpg
320,452,16.2527,-49.4046,83.0592,0.jpg
321,287,24.9925,-24.0438,58.3707,0.jpg
322,386,8.6883,-34.3020,60.2890,0.jpg
323,524,4.3553,-46.7850,54.1195,0.jpg
324,451,15.0088,-59.3262,66.8436,0.jpg
325,559,15.8602,-39.2623,66.5201,0.jpg
326,301,1.4093,-41.8856,41.4223,0.jpg
327,539,0.4711,-54.3275,51.7328,0.jpg
328,282,14.7754,-39.7751,60.0355,0.jpg
329,452,8.4540,-31.5817,57.4024,0.jpg
330,315,23.7262,-25.8614,59.3349,0.jpg
331,130,15.3512,-12.3078,44.0995,0.jpg
332,346,24.1218,-15.6505,61.2841,0.jpg
333,483,11.4237,-49.5204,57.2384,0.jpg
334,533,17.0232,-39.0301,67.2071,0.jpg
335,267,24.0407,-32.4666,59.3838,0.jpg
336,369,19.5626,-52.5450,65.3517,0.jpg
337,499,18.0517,-34.3751,70.3500,0.jpg
338,239,11.4471,-28.7415,50.9533,0.jpg
339,385,17.1293,-56.8598,64.5505,0.jpg
340,355,12.3471,-46.6493,50.5574,0.jpg
341,349,14.9567,-28.1845,57.1456,0.jpg
342,247,20.4670,-32.8476,56.4628,0.jpg
343,446,7.9211,-37.1309,60.5875,0.jpg
344,527,16.0042,-49.2888,69.4207,0.jpg
345,107,10.9653,-18.6575,30.8394,0.jpg
346,440,7.7581,-35.2032,51.0495,0.jpg
347,418,16.1826,-55.8249,53.6106,0.jpg
348,590,17.0579,-59.7261,64.3500,0.jpg
349,313,16.8342,-23.8049,56.3881,0.jpg
350,318,12.5839,-32.3910,65.7250,0.jpg
351,361,14.0104,-34.5850,65.0131,0.jpg
352,262,17.5853,-16.4442,56.3024,0.jpg
353,152,8.3696,-24.7644,48.3029,0.jpg
354,465,12.6282,-46.0377,56.0088,0.jpg
355,362,5.3179,-42.2680,60.5059,0.jpg
356,544,16.7373,-51.5549,52.2985,0.jpg
357,235,19.7789,-43.6055,68.2847,0.jpg
358,352,16.3090,-37.7918,63.1045,0.jpg
359,343,19.1704,-26.1919,56.9398,0.jpg
360,373,8.8656,-42.6965,61.3162,0.jpg
361,492,6.7042,-66.7455,54.5085,0.jpg
362,371,10.3234,-41.8641,54.8431,0.jpg
363,385,15.1774,-41.3390,72.8095,0.jpg
364,357,25.5256,-14.8713,67.6291,0.jpg
365,295,20.2118,-40.2605,58.9313,0.jpg
366,289,20.1884,-38.7289,75.1956,0.jpg
367,555,18.0107,-36.9723,57.4915,0.jpg
368,316,22.8024,-35.9269,61.9899,0.jpg
369,146,27.9115,-15.6236,62.2038,0.jpg
370,442,10.1881,-44.0542,63.3978,0.jpg
371,386,18.4871,-55.9427,60.4541,0.jpg
372,335,15.1088,-57.5680,51.2981,0.jpg
373,313,4.7450,-35.3416,65.2254,0.jpg
374,448,21.1472,-48.7059,61.8961,0.jpg
375,346,23.8015,-14.7260,59.4480,0.jpg
376,368,14.1295,-39.3085,66.1740,0.jpg
377,294,9.6099,-42.1002,59.5195,0.jpg
378,322,15.9575,-45.7883,57.6700,0.jpg
379,387,18.3218,-54.1310,60.6403,0.jpg
380,524,0.3993,-54.9238,45.4883,0.jpg
381,141,-2.5799,-38.0972,33.2373,0.jpg
382,750,17.0848,-44.6116,71.5110,0.jpg
383,326,8.7525,-45.6700,64.8972,0.jpg
384,561,3.2317,-54.1925,51.3296,0.jpg
385,151,17.7151,-37.5856,57.9089,0.jpg
386,310,26.0650,-28.9394,75.5406,0.jpg
387,262,15.1356,-29.0780,64.3469,0.jpg
388,400,12.8727,-24.0024,56.3732,0.jpg
389,390,16.7635,-28.4634,53.5334,0.jpg
390,323,5.8934,-27.6259,47.7796,0.jpg
391,262,19.7695,-38.5295,63.7914,0.jpg
392,271,18.5120,-48.7665,59.7355,0.jpg
393,425,18.6428,-47.5342,58.2121,0.jpg
394,426,18.2941,-51.4462,65.5370,0.jpg
395,120,20.1456,-35.3950,60.8858,0.jpg
396,249,3.9253,-55.5776,78.7047,0.jpg
397,412,9.7111,-27.8977,49.3873,0.jpg
398,337,19.8199,-41.5236,62.9853,0.jpg
399,473,18.9364,-29.5154,70.2945,0.jpg
400,382,21.3125,-31.6966,55.9264,0.jpg
401,442,10.3178,-26.9567,57.3961,0.jpg
402,327,11.1530,-48.8227,72.6221,0.jpg
403,383,11.9205,-51.4182,50.9091,0.jpg
404,456,16.3516,-45.5149,59.7965,0.jpg
405,246,9.4884,-44.6590,56.8233,0.jpg
406,136,16.5694,-19.9400,49.9580,0.jpg
407,326,18.6857,-37.3588,63.0370,0.jpg
408,225,12.9325,-25.7013,62.3912,0.jpg
409,185,11.2905,-35.9070,62.2318,0.jpg
410,566,9.5399,-54.2031,74.8475,0.jpg
411,222,24.7734,-35.9225,73.8191,0.jpg
412,504,0.2436,-39.7662,46.9355,0.jpg
413,526,8.7467,-41.8689,56.9337,0.jpg
414,189,18.9403,-6.1948,42.4948,0.jpg
415,511,16.6248,-41.4602,58.8047,0.jpg
416,491,10.9705,-52.8224,56.4736,0.jpg
417,424,11.6148,-47.5016,62.2413,0.jpg
418,305,24.7087,-36.4301,67.3901,0.jpg
419,266,14.9258,-34.0916,57.4958,0.jpg
420,397,14.2853,-33.2262,61.2274,0.jpg
421,324,13.2289,-36.2601,72.2254,0.jpg
422,271,9.8242,-40.3476,58.5136,0.jpg
423,182,7.4339,-28.2552,40.8543,0.jpg
424,213,0.7349,-58.2423,54.6181,0.jpg
425,527,16.7302,-45.8730,67.3184,0.jpg
426,1108,14.7587,-52.5512,60.7766,0.jpg
427,326,17.0652,-33.5527,77.0757,0.jpg
428,265,-0.3424,-35.9647,34.5440,0.jpg
429,772,14.9784,-51.8757,64.4655,0.jpg
430,328,9.3701,-35.2379,48.1106,0.jpg
431,379,8.9812,-25.5212,50.1306,0.jpg
432,138,24.3589,-16.0144,60.6230,0.jpg
433,398,19.1360,-34.5282,63.4905,0.jpg
434,347,21.0350,-34.1269,73.5821,0.jpg
435,376,16.8874,-39.4433,53.9228,0.jpg
436,355,19.7008,-37.7902,61.6921,0.jpg
437,255,16.1903,-31.7144,68.7687,0.jpg
438,499,5.6809,-40.3171,49.3027,0.jpg
439,347,20.6974,-57.1178,74.2985,0.jpg
440,349,19.8383,-53.0943,65.3614,0.jpg
441,428,16.7975,-36.5216,50.0869,0.jpg
442,584,13.2627,-35.9584,65.4390,0.jpg
443,303,20.5758,-37.4743,63.7040,0.jpg
444,426,16.5699,-52.2206,68.4847,0.jpg
445,302,8.9712,-37.7968,52.4789,0.jpg
446,509,12.9755,-46.6264,64.6843,0.jpg
447,407,22.2149,-38.6462,69.8244,0.jpg
448,118,24.6473,-37.5473,60.7984,0.jpg
449,508,12.8093,-38.8426,65.2749,0.jpg
450,375,10.4141,-28.8888,53.2762,0.jpg
451,416,13.2913,-38.4825,70.8366,0.jpg
452,344,10.6112,-31.0134,56.6191,0.jpg
453,658,8.6429,-43.2001,73.3281,0.jpg
454,529,13.0582,-38.1911,76.4498,0.jpg
455,293,18.8712,-38.4646,57.1080,0.jpg
456,419,12.8894,-60.8182,66.1972,0.jpg
457,521,13.8590,-41.9271,68.7395,0.jpg
458,102,13.4350,-10.2896,57.2215,0.jpg
459,255,16.8094,-60.2169,56.7318,0.jpg
460,294,11.1716,-38.1440,46.3781,0.jpg
461,465,11.9409,-30.1317,63.4701,0.jpg
462,387,13.0286,-45.7390,55.3118,0.jpg
463,306,16.7914,-48.4091,54.5745,0.jpg
464,363,10.8355,-38.0773,58.8030,0.jpg
465,408,17.7745,-41.5144,59.6119,0.jpg
466,402,16.1689,-41.6612,60.9647,0.jpg
467,369,18.1333,-49.8028,60.5987,0.jpg
468,431,19.5219,-25.1358,59.8642,0.jpg
469,578,10.0410,-43.4482,61.4075,0.jpg
470,387,21.4655,-33.5614,58.9097,0.jpg
471,546,17.2363,-47.0742,69.7907,0.jpg
472,745,14.6206,-58.4399,64.4284,0.jpg
473,530,15.4016,-54.2323,59.9241,0.jpg
474,550,14.3975,-45.2270,75.6130,0.jpg
475,565,17.7424,-44.5990,61.7142,0.jpg
476,450,16.0605,-42.4187,71.3412,0.jpg
477,169,16.8850,-34.8319,66.6128,0.jpg
478,881,13.1526,-38.6901,61.1190,0.jpg
479,350,18.1413,-45.5230,67.5425,0.jpg
480,575,11.2577,-34.5996,61.5052,0.jpg
481,322,12.8332,-39.1183,63.1402,0.jpg
482,592,12.0247,-36.8831,61.7906,0.jpg
483,183,17.5972,-32.9498,65.4471,0.jpg
484,613,16.6131,-32.0745,62.8218,0.jpg
485,391,16.0343,-57.4885,73.3701,0.jpg
486,218,23.2809,-28.2865,62.9307,0.jpg
487,681,12.1190,-47.7178,79.6976,0.jpg
488,435,11.0767,-25.3148,58.6981,0.jpg
489,321,15.6343,-49.6717,67.1139,0.jpg
