 ,Area,Mean,Min,Max,Image
406,249,-0.9907,-61.7931,77.4397,0.jpg
407,411,4.9432,-34.5156,46.7530,0.jpg
408,337,15.5478,-47.4912,60.8578,0.jpg
409,473,14.5562,-35.5830,68.3461,0.jpg
410,381,17.2282,-37.8289,53.8195,0.jpg
411,442,5.4985,-34.4261,55.3272,0.jpg
412,327,6.4501,-55.4756,70.7401,0.jpg
413,386,7.0695,-57.7995,48.1233,0.jpg
414,455,11.8668,-51.9120,57.6365,0.jpg
415,246,4.8046,-51.3490,54.8141,0.jpg
416,136,12.2399,-25.8042,47.3725,0.jpg
417,326,14.4162,-43.4991,60.5007,0.jpg
418,225,8.3746,-31.5894,60.4287,0.jpg
419,185,6.6513,-41.9639,60.1895,0.jpg
420,566,4.7529,-59.6073,73.5020,0.jpg
421,222,20.8368,-41.9286,72.4792,0.jpg
422,504,-4.9314,-46.2617,44.1093,0.jpg
423,526,3.9244,-48.9561,54.8096,0.jpg
424,189,14.2305,-11.4363,39.1712,0.jpg
425,511,12.1585,-47.3589,56.5658,0.jpg
426,490,6.2614,-58.5004,53.8555,0.jpg
427,305,20.7675,-42.4266,65.3094,0.jpg
428,421,6.9538,-53.3923,60.1382,0.jpg
429,265,10.2568,-40.2543,55.3734,0.jpg
430,397,9.7077,-39.4916,59.1516,0.jpg
431,42,4.6533,-42.1353,47.5966,0.jpg
432,323,8.5946,-42.4636,70.8769,0.jpg
433,271,5.2039,-46.2977,56.0634,0.jpg
434,182,2.5896,-34.4308,38.0682,0.jpg
435,213,-4.2601,-65.4361,52.0605,0.jpg
436,527,12.1901,-52.3178,65.4117,0.jpg
437,1108,10.0510,-58.8125,58.2432,0.jpg
438,325,12.6163,-40.7291,76.2923,0.jpg
439,265,-5.6943,-42.4552,31.1958,0.jpg
440,772,10.2952,-58.0588,62.0957,0.jpg
441,328,4.4830,-41.5300,45.4478,0.jpg
442,379,4.1743,-31.3471,47.5201,0.jpg
443,138,20.3333,-21.7407,58.6047,0.jpg
444,398,14.8759,-40.6468,61.4288,0.jpg
445,347,16.7230,-39.8244,72.2854,0.jpg
446,375,12.4586,-45.3202,51.2434,0.jpg
447,355,15.4116,-43.9596,59.0750,0.jpg
448,254,11.6182,-38.1084,66.9053,0.jpg
449,499,0.7168,-46.4823,46.5900,0.jpg
450,347,16.5038,-63.3674,72.6153,0.jpg
451,349,15.6227,-59.4831,63.4346,0.jpg
452,428,12.2810,-42.4427,47.6563,0.jpg
453,583,8.5932,-41.6919,63.3588,0.jpg
454,304,16.3184,-43.6211,61.6814,0.jpg
455,426,12.2171,-58.6893,66.5341,0.jpg
456,301,4.2360,-43.9161,49.8408,0.jpg
457,509,8.2741,-53.0797,62.6390,0.jpg
458,407,17.9879,-44.5715,67.8415,0.jpg
459,118,20.7395,-43.4173,58.7485,0.jpg
460,508,8.1112,-44.8095,62.9232,0.jpg
461,375,5.6630,-35.0526,50.5973,0.jpg
462,414,8.7525,-44.9553,69.0497,0.jpg
463,344,5.8897,-37.4062,54.0033,0.jpg
464,657,3.7598,-49.3184,71.4366,0.jpg
465,529,8.3857,-44.1125,75.0414,0.jpg
466,293,14.6235,-44.3885,54.4780,0.jpg
467,419,8.2935,-66.8327,64.1248,0.jpg
468,521,9.2203,-48.0143,67.2742,0.jpg
469,102,8.8307,-16.2363,55.0779,0.jpg
470,254,12.7187,-66.0923,54.0954,0.jpg
471,294,6.4925,-44.3824,43.6675,0.jpg
472,464,7.2720,-36.1234,61.4283,0.jpg
473,387,8.3677,-52.3561,52.7817,0.jpg
474,65,4.5066,-31.8260,30.4950,0.jpg
475,304,12.2579,-54.9554,51.8597,0.jpg
