 ,Area,Mean,Min,Max,Image
213,393.0000,1.0861,-50.3687,47.5133,0.jpg
214,342.0000,9.9709,-47.3594,68.9418,0.jpg
215,484.0000,13.5497,-53.5516,60.7185,0.jpg
216,347.0000,11.6740,-49.4638,65.9347,0.jpg
217,246.0000,2.0750,-35.5554,48.7289,0.jpg
218,652.0000,12.2586,-51.7180,72.4210,0.jpg
219,240.0000,-10.5080,-47.9839,16.1894,0.jpg
220,494.0000,10.7603,-56.4102,53.9896,0.jpg
221,576.0000,8.3385,-63.5698,54.8390,0.jpg
222,510.0000,8.2019,-59.6870,56.4921,0.jpg
223,386.0000,15.4961,-55.3406,66.3617,0.jpg
224,417.0000,12.3774,-38.0441,52.7731,0.jpg
225,389.0000,7.7825,-43.6840,58.2562,0.jpg
226,384.0000,14.5010,-60.8148,63.8752,0.jpg
227,508.0000,10.4520,-53.0400,56.3109,0.jpg
228,490.0000,11.7346,-48.3734,55.3059,0.jpg
229,438.0000,11.4983,-44.1817,57.3544,0.jpg
230,541.0000,17.3933,-61.4374,53.8656,0.jpg
231,405.0000,11.1238,-48.5872,55.5180,0.jpg
232,482.0000,11.3347,-42.7442,65.8284,0.jpg
233,692.0000,8.7715,-57.6527,58.3489,0.jpg
234,872.0000,11.9764,-45.8945,64.5054,0.jpg
235,286.0000,16.9731,-47.5072,61.6692,0.jpg
236,324.0000,2.6175,-34.0065,50.9612,0.jpg
237,313.0000,19.9370,-27.1358,62.3281,0.jpg
238,435.0000,-1.8835,-42.1122,44.2045,0.jpg
239,276.0000,22.2452,-40.6105,62.3527,0.jpg
240,324.0000,9.4122,-28.6850,63.2065,0.jpg
241,341.0000,10.9141,-52.8324,64.2026,0.jpg
242,755.0000,13.4160,-43.5496,60.9970,0.jpg
243,595.0000,7.9240,-54.6973,63.8822,0.jpg
244,421.0000,8.1466,-60.4691,47.1694,0.jpg
245,384.0000,17.9894,-51.4830,58.8133,0.jpg
246,389.0000,9.7547,-27.8978,61.0156,0.jpg
247,399.0000,-0.2364,-44.0256,55.9451,0.jpg
248,455.0000,11.0412,-50.7674,58.6978,0.jpg
249,228.0000,20.3059,-40.2421,63.5278,0.jpg
250,398.0000,10.4285,-37.9740,58.0546,0.jpg
251,391.0000,6.5113,-56.8640,64.0341,0.jpg
252,345.0000,13.3894,-41.9028,65.3030,0.jpg
253,297.0000,14.9612,-52.9559,60.2640,0.jpg
254,268.0000,10.6468,-53.7822,55.2473,0.jpg
255,370.0000,15.5766,-53.9767,66.9988,0.jpg
256,556.0000,2.2860,-43.2132,59.2791,0.jpg
257,366.0000,4.2392,-41.0764,49.4753,0.jpg
258,417.0000,15.4441,-25.7174,60.3306,0.jpg
259,566.0000,6.0258,-49.1036,56.6125,0.jpg
260,352.0000,4.1084,-40.7642,54.1994,0.jpg
261,175.0000,11.9081,-50.2164,63.4288,0.jpg
262,395.0000,7.6128,-38.2274,57.3573,0.jpg
263,391.0000,19.7329,-43.7720,67.9673,0.jpg
264,362.0000,14.7956,-41.8640,55.3295,0.jpg
265,582.0000,-1.3347,-50.4892,57.0548,0.jpg
266,389.0000,10.7227,-55.5734,48.3876,0.jpg
267,501.0000,8.3180,-39.6738,62.4930,0.jpg
268,163.0000,16.8952,-36.8174,58.1656,0.jpg
269,329.0000,9.2865,-38.8709,60.6485,0.jpg
270,350.0000,9.6340,-42.6730,68.8726,0.jpg
271,245.0000,17.5622,-45.2271,64.9145,0.jpg
272,573.0000,9.7907,-64.0126,71.2260,0.jpg
273,299.0000,21.3565,-26.8739,53.4428,0.jpg
274,423.0000,17.7034,-43.6303,61.6517,0.jpg
275,291.0000,5.4384,-34.2084,53.3821,0.jpg
276,323.0000,12.2119,-32.6124,58.8037,0.jpg
277,448.0000,6.3665,-43.8322,54.2510,0.jpg
278,184.0000,11.1222,-52.8060,57.7081,0.jpg
279,492.0000,1.8359,-40.2779,61.0647,0.jpg
280,292.0000,7.3869,-40.0764,57.3020,0.jpg
281,488.0000,14.7038,-53.4723,57.9930,0.jpg
282,335.0000,6.4165,-37.8856,53.3131,0.jpg
283,449.0000,14.0477,-49.3826,67.6381,0.jpg
284,254.0000,4.2943,-36.7412,57.9774,0.jpg
285,901.0000,4.6826,-60.4847,62.3038,0.jpg
286,704.0000,9.7825,-62.6660,54.1552,0.jpg
287,418.0000,4.6763,-42.5262,55.5322,0.jpg
288,382.0000,12.5936,-29.2563,64.5456,0.jpg
289,617.0000,6.1249,-48.9892,70.2222,0.jpg
290,239.0000,11.4691,-26.2149,46.4527,0.jpg
291,905.0000,9.2290,-55.1948,81.9486,0.jpg
292,421.0000,3.5986,-37.5244,57.5947,0.jpg
293,312.0000,22.3154,-29.7251,56.1435,0.jpg
294,386.0000,3.8422,-40.5882,58.2185,0.jpg
295,524.0000,-0.6809,-52.9068,51.5405,0.jpg
296,462.0000,11.4722,-65.2773,68.4433,0.jpg
297,559.0000,11.2960,-45.2906,64.5675,0.jpg
298,644.0000,8.2407,-47.6430,56.6831,0.jpg
299,539.0000,-4.6377,-60.4742,48.9905,0.jpg
300,380.0000,10.8870,-45.9686,57.9423,0.jpg
301,451.0000,3.6230,-38.4354,54.8572,0.jpg
302,498.0000,8.2163,-40.9970,48.2255,0.jpg
303,734.0000,13.6717,-53.3097,59.2586,0.jpg
304,482.0000,6.6630,-56.0097,55.0916,0.jpg
305,533.0000,12.5473,-45.3202,65.6876,0.jpg
306,267.0000,19.9798,-38.5971,57.2504,0.jpg
307,369.0000,15.2816,-58.3113,63.3205,0.jpg
308,499.0000,13.5948,-40.2198,68.4718,0.jpg
309,385.0000,12.7599,-62.9549,62.4953,0.jpg
310,346.0000,10.4492,-34.6925,54.6067,0.jpg
311,249.0000,16.3896,-39.0089,53.9542,0.jpg
312,446.0000,3.0790,-43.9065,58.0932,0.jpg
313,527.0000,11.4895,-55.5864,67.4417,0.jpg
314,269.0000,5.3789,-30.9366,45.5404,0.jpg
315,440.0000,2.8392,-41.5797,48.3255,0.jpg
316,432.0000,12.5344,-61.8254,50.4800,0.jpg
317,590.0000,12.6426,-65.7346,61.8465,0.jpg
318,313.0000,12.4618,-29.7096,53.7777,0.jpg
319,319.0000,7.9278,-38.7887,63.8126,0.jpg
320,361.0000,9.4326,-40.5751,62.9876,0.jpg
321,262.0000,13.2145,-22.7667,53.6921,0.jpg
322,465.0000,7.9698,-51.8374,53.7797,0.jpg
323,377.0000,1.1886,-48.3939,57.9272,0.jpg
