 ,Area,Mean,Min,Max,Image
207,1327,22.7259,-11.2949,59.8951,1.JPG
208,206,5.9329,-5.0637,16.4564,1.JPG
209,514,19.3206,-15.9275,51.1508,1.JPG
210,223,17.1179,-6.6361,38.1580,1.JPG
211,240,5.6363,-15.8178,35.6575,1.JPG
212,295,21.6403,-11.1441,43.6939,1.JPG
213,487,19.8692,-11.8098,41.9633,1.JPG
214,315,-5.4298,-51.7983,41.6712,1.JPG
215,369,20.7315,-2.2721,51.1599,1.JPG
216,327,24.0412,-4.5201,52.4086,1.JPG
217,307,-0.4706,-20.8353,21.6895,1.JPG
218,442,25.3156,-5.8745,49.5629,1.JPG
219,468,17.1638,-4.8936,43.8705,1.JPG
220,342,8.5856,-14.4102,43.3749,1.JPG
221,328,21.9609,-11.7948,47.2186,1.JPG
222,809,13.5940,-11.1876,36.3727,1.JPG
223,286,5.6873,-12.5201,31.4585,1.JPG
224,360,24.0789,-7.6387,48.2105,1.JPG
225,350,14.8396,-5.5554,40.8903,1.JPG
226,248,20.5012,-2.4069,38.5884,1.JPG
227,310,21.0563,-7.5212,40.2092,1.JPG
228,390,16.2458,-7.8518,52.0287,1.JPG
229,258,14.6033,-2.6246,45.9772,1.JPG
230,738,4.3842,-26.1230,19.4582,1.JPG
231,197,20.2560,-7.8421,45.0053,1.JPG
232,260,24.8125,-7.8852,44.2931,1.JPG
233,363,17.2207,-17.7499,49.4440,1.JPG
234,255,15.3041,-13.5849,53.3311,1.JPG
235,361,10.2200,-13.5825,43.5235,1.JPG
236,603,8.7599,-21.6116,50.2043,1.JPG
237,276,28.1969,0.1653,59.0686,1.JPG
238,342,20.5631,-9.1649,52.9850,1.JPG
239,199,19.0816,-5.1705,44.3525,1.JPG
240,233,5.2427,-27.2500,34.7121,1.JPG
241,559,22.1180,-3.3459,53.7987,1.JPG
242,382,20.1989,-12.6281,50.1596,1.JPG
243,251,19.5616,-9.7838,41.0578,1.JPG
244,12,-15.5032,-17.2948,-14.2601,1.JPG
245,317,6.9779,-20.7497,43.1228,1.JPG
246,181,11.1657,-1.3489,18.3899,1.JPG
247,467,25.0666,-6.6328,54.2905,1.JPG
248,400,13.8116,-9.2678,41.0528,1.JPG
249,868,-1.6966,-29.3934,11.5627,1.JPG
250,538,25.4406,-8.5217,50.2707,1.JPG
251,289,23.4468,1.9943,44.0034,1.JPG
252,236,-2.6355,-20.4870,11.0440,1.JPG
253,305,17.1776,-13.3663,44.2915,1.JPG
254,90,0.5570,-7.8260,10.1037,1.JPG
255,515,20.6832,-3.1811,49.8691,1.JPG
256,296,11.3117,-6.0442,30.7172,1.JPG
257,472,1.7303,-12.8983,8.6724,1.JPG
258,328,9.1688,-14.2160,27.6698,1.JPG
259,269,19.7717,-9.9312,43.3738,1.JPG
260,61,25.5598,8.4216,37.9576,1.JPG
261,274,15.8819,-4.6461,48.4893,1.JPG
262,482,7.1332,-13.2223,30.5347,1.JPG
263,334,20.4116,-5.9399,53.7118,1.JPG
264,677,11.5684,-14.0115,48.2249,1.JPG
265,527,10.2320,-2.4560,31.5267,1.JPG
266,196,1.9555,-17.8343,26.1951,1.JPG
267,450,25.7237,-10.3611,50.4674,1.JPG
268,421,16.0007,-11.3909,40.3601,1.JPG
269,25,0.3962,-1.2190,2.4212,1.JPG
270,387,22.9135,-6.2620,45.6509,1.JPG
271,202,10.8783,-10.6496,38.0567,1.JPG
272,353,13.3943,-15.8953,36.0952,1.JPG
273,292,21.4693,-7.7984,45.1415,1.JPG
274,430,8.8271,-5.9101,30.1170,1.JPG
275,33,-5.3707,-9.4349,-0.5514,1.JPG
276,324,20.9794,-9.3691,45.9710,1.JPG
277,95,-16.7700,-28.2535,7.8927,1.JPG
278,355,19.1161,-7.5684,48.0383,1.JPG
279,256,9.1425,-7.9608,19.9696,1.JPG
280,769,18.0541,-14.5955,47.4701,1.JPG
281,254,20.3726,-3.4926,44.2112,1.JPG
282,478,20.5101,-3.4987,49.1866,1.JPG
283,503,11.4995,-22.3533,42.6060,1.JPG
284,552,14.5702,-5.6385,32.5624,1.JPG
285,43,-12.3980,-15.8319,-7.8633,1.JPG
286,371,6.4919,-17.7549,49.7517,1.JPG
287,470,20.7349,-6.3046,49.7220,1.JPG
288,412,24.6338,-11.2260,45.7779,1.JPG
289,189,9.1590,-2.1373,18.9658,1.JPG
290,812,16.5636,-7.3721,44.5107,1.JPG
291,457,19.4883,-14.2908,53.6350,1.JPG
292,613,10.8596,-10.7044,29.4515,1.JPG
293,367,6.1555,-10.8196,24.5641,1.JPG
294,631,13.1228,-14.5751,40.6629,1.JPG
295,216,11.8236,-9.6384,31.9203,1.JPG
296,779,26.8803,4.1880,53.0714,1.JPG
297,304,20.2366,-8.8442,50.1866,1.JPG
298,360,10.2698,-26.5995,40.6972,1.JPG
299,496,25.6953,-11.9143,53.0265,1.JPG
300,674,25.0755,-12.9288,50.4355,1.JPG
301,264,15.3169,-5.7146,44.3085,1.JPG
302,69,-4.5523,-9.4271,2.4487,1.JPG
303,411,10.5165,-20.6997,47.2601,1.JPG
304,647,9.0159,-59.7109,53.9755,1.JPG
305,391,15.8025,-5.5019,52.2890,1.JPG
306,105,-21.4707,-34.3214,-4.2113,1.JPG
307,462,19.7893,-12.9876,45.9260,1.JPG
308,848,17.1653,-18.1780,48.0407,1.JPG
309,2015,19.8678,-32.4591,55.7585,1.JPG
310,353,27.2386,2.8868,48.1718,1.JPG
311,255,9.6742,-19.3423,40.9579,1.JPG
312,303,-5.1701,-28.2909,10.2153,1.JPG
313,349,22.5791,-2.6372,46.3642,1.JPG
314,421,10.8358,-14.5297,37.5472,1.JPG
315,339,13.2963,-3.5470,29.2971,1.JPG
316,236,-6.1167,-24.1628,9.2093,1.JPG
317,350,22.0671,-9.9931,47.4351,1.JPG
318,605,7.0889,-57.1524,60.0888,1.JPG
319,435,8.8267,-9.0362,42.5510,1.JPG
320,255,21.6859,-13.7023,49.5065,1.JPG
321,706,24.4520,-5.9211,52.0466,1.JPG
322,491,23.2828,-11.1777,54.1831,1.JPG
